study_name,dataset_name,variable_name,concept_name,description
soep-core,apequiv,e1110584,_pequiv_e11105,
soep-core,apequiv,e1110684,_pequiv_e11106,
soep-core,apequiv,e1110784,_pequiv_e11107,
soep-core,apequiv,i1110184,_pequiv_i11101,
soep-core,apequiv,i1110284,_pequiv_i11102,
soep-core,apequiv,i1110384,_pequiv_i11103,
soep-core,apequiv,i1110484,_pequiv_i11104,
soep-core,apequiv,i1110584,_pequiv_i11105,
soep-core,apequiv,i1110684,_pequiv_i11106,
soep-core,apequiv,i1110784,_pequiv_i11107,
soep-core,apequiv,i1110884,_pequiv_i11108,
soep-core,apequiv,i1110984,_pequiv_i11109,
soep-core,apequiv,i1111084,_pequiv_i11110,
soep-core,apequiv,i1111184,_pequiv_i11111,
soep-core,apequiv,i1111284,_pequiv_i11112,
soep-core,apequiv,i1111384,_pequiv_i11113,
soep-core,apequiv,i1111484,_pequiv_i11114,
soep-core,apequiv,i1111584,_pequiv_i11115,
soep-core,apequiv,i1111684,_pequiv_i11116,
soep-core,apequiv,i1111784,_pequiv_i11117,
soep-core,apequiv,i1120184,_pequiv_i11201,
soep-core,apequiv,i1120284,_pequiv_i11202,
soep-core,apequiv,i1120384,_pequiv_i11203,
soep-core,apequiv,i1120484,_pequiv_i11204,
soep-core,apequiv,i1120684,_pequiv_i11206,
soep-core,apequiv,i1120784,_pequiv_i11207,
soep-core,apequiv,i1120884,_pequiv_i11208,
soep-core,apequiv,i1121084,_pequiv_i11210,
soep-core,apequiv,i1121784,_pequiv_i11217,
soep-core,apequiv,w1110484,_pequiv_w11104,
soep-core,apequiv,w1110284,_pequiv_w11102,
soep-core,apequiv,w1110384,_pequiv_w11103,
soep-core,apequiv,w1110584,_pequiv_w11105,
soep-core,apequiv,w1110784,_pequiv_w11107,
soep-core,apequiv,w1110884,_pequiv_w11108,
soep-core,apequiv,w1110984,_pequiv_w11109,
soep-core,apequiv,w1111084,_pequiv_w11110,
soep-core,apequiv,w1111184,_pequiv_w11111,
soep-core,apequiv,h1110184,_pequiv_h11101,
soep-core,apequiv,h1110284,_pequiv_h11102,
soep-core,apequiv,h1110384,_pequiv_h11103,
soep-core,apequiv,h1110484,_pequiv_h11104,
soep-core,apequiv,h1110584,_pequiv_h11105,
soep-core,apequiv,h1110684,_pequiv_h11106,
soep-core,apequiv,h1110784,_pequiv_h11107,
soep-core,apequiv,h1110884,_pequiv_h11108,
soep-core,apequiv,h1110984,_pequiv_h11109,
soep-core,apequiv,h1111084,_pequiv_h11110,
soep-core,apequiv,h1111284,_pequiv_h11112,
soep-core,apequiv,y1110184,_pequiv_y11101,
soep-core,apequiv,l1110184,_pequiv_l11101,
soep-core,apequiv,l1110284,_pequiv_l11102,
soep-core,apequiv,i1111884,_pequiv_i11118,
soep-core,apequiv,i1121884,_pequiv_i11218,
soep-core,apequiv,h1111184,_pequiv_h11111,
soep-core,apequiv,i1120584,_pequiv_i11205,
soep-core,apequiv,i1120984,_pequiv_i11209,
soep-core,apequiv,w1110184,_pequiv_w11101,
soep-core,apequiv,e1120184,_pequiv_e11201,
soep-core,apequiv,ijob184,_pequiv_ijob1,
soep-core,apequiv,ijob284,_pequiv_ijob2,
soep-core,apequiv,iself84,_pequiv_iself,
soep-core,apequiv,ioldy84,_pequiv_ioldy,
soep-core,apequiv,iwidy84,_pequiv_iwidy,
soep-core,apequiv,iunby84,_pequiv_iunby,
soep-core,apequiv,iunay84,_pequiv_iunay,
soep-core,apequiv,isuby84,_pequiv_isuby,
soep-core,apequiv,ieret84,_pequiv_ieret,
soep-core,apequiv,imaty84,_pequiv_imaty,
soep-core,apequiv,istuy84,_pequiv_istuy,
soep-core,apequiv,imilt84,_pequiv_imilt,
soep-core,apequiv,ialim84,_pequiv_ialim,
soep-core,apequiv,ielse84,_pequiv_ielse,
soep-core,apequiv,icomp84,_pequiv_icomp,
soep-core,apequiv,iprvp84,_pequiv_iprvp,
soep-core,apequiv,i13ly84,_pequiv_i13ly,
soep-core,apequiv,i14ly84,_pequiv_i14ly,
soep-core,apequiv,ixmas84,_pequiv_ixmas,
soep-core,apequiv,iholy84,_pequiv_iholy,
soep-core,apequiv,igray84,_pequiv_igray,
soep-core,apequiv,iothy84,_pequiv_iothy,
soep-core,apequiv,igrv184,_pequiv_igrv1,
soep-core,apequiv,igrv284,_pequiv_igrv2,
soep-core,apequiv,renty84,_pequiv_renty,
soep-core,apequiv,opery84,_pequiv_opery,
soep-core,apequiv,divdy84,_pequiv_divdy,
soep-core,apequiv,chspt84,_pequiv_chspt,
soep-core,apequiv,house84,_pequiv_house,
soep-core,apequiv,nursh84,_pequiv_nursh,
soep-core,apequiv,subst84,_pequiv_subst,
soep-core,apequiv,sphlp84,_pequiv_sphlp,
soep-core,apequiv,hsup84,_pequiv_hsup,
soep-core,apequiv,fjob184,_pequiv_fjob1,
soep-core,apequiv,fjob284,_pequiv_fjob2,
soep-core,apequiv,fself84,_pequiv_fself,
soep-core,apequiv,funby84,_pequiv_funby,
soep-core,apequiv,foldy84,_pequiv_foldy,
soep-core,apequiv,fwidy84,_pequiv_fwidy,
soep-core,apequiv,funay84,_pequiv_funay,
soep-core,apequiv,fsuby84,_pequiv_fsuby,
soep-core,apequiv,feret84,_pequiv_feret,
soep-core,apequiv,fmaty84,_pequiv_fmaty,
soep-core,apequiv,fstuy84,_pequiv_fstuy,
soep-core,apequiv,fmilt84,_pequiv_fmilt,
soep-core,apequiv,falim84,_pequiv_falim,
soep-core,apequiv,fcomp84,_pequiv_fcomp,
soep-core,apequiv,felse84,_pequiv_felse,
soep-core,apequiv,fprvp84,_pequiv_fprvp,
soep-core,apequiv,f13ly84,_pequiv_f13ly,
soep-core,apequiv,f14ly84,_pequiv_f14ly,
soep-core,apequiv,fxmas84,_pequiv_fxmas,
soep-core,apequiv,fholy84,_pequiv_fholy,
soep-core,apequiv,fgray84,_pequiv_fgray,
soep-core,apequiv,fothy84,_pequiv_fothy,
soep-core,apequiv,fgrv184,_pequiv_fgrv1,
soep-core,apequiv,fgrv284,_pequiv_fgrv2,
soep-core,apequiv,frenty84,_pequiv_frenty,
soep-core,apequiv,fopery84,_pequiv_fopery,
soep-core,apequiv,fchspt84,_pequiv_fchspt,
soep-core,apequiv,fdivdy84,_pequiv_fdivdy,
soep-core,apequiv,fhouse84,_pequiv_fhouse,
soep-core,apequiv,fnursh84,_pequiv_fnursh,
soep-core,apequiv,fsubst84,_pequiv_fsubst,
soep-core,apequiv,fsphlp84,_pequiv_fsphlp,
soep-core,apequiv,fhsup84,_pequiv_fhsup,
soep-core,apequiv,ismp184,_pequiv_ismp1,
soep-core,apequiv,iciv184,_pequiv_iciv1,
soep-core,apequiv,iwar184,_pequiv_iwar1,
soep-core,apequiv,iagr184,_pequiv_iagr1,
soep-core,apequiv,iguv184,_pequiv_iguv1,
soep-core,apequiv,ivbl184,_pequiv_ivbl1,
soep-core,apequiv,icom184,_pequiv_icom1,
soep-core,apequiv,iprv184,_pequiv_iprv1,
soep-core,apequiv,ison184,_pequiv_ison1,
soep-core,apequiv,ismp284,_pequiv_ismp2,
soep-core,apequiv,iciv284,_pequiv_iciv2,
soep-core,apequiv,iwar284,_pequiv_iwar2,
soep-core,apequiv,iagr284,_pequiv_iagr2,
soep-core,apequiv,iguv284,_pequiv_iguv2,
soep-core,apequiv,ivbl284,_pequiv_ivbl2,
soep-core,apequiv,icom284,_pequiv_icom2,
soep-core,apequiv,ison284,_pequiv_ison2,
soep-core,apequiv,iprv284,_pequiv_iprv2,
soep-core,apequiv,m1110184,_pequiv_m11101,
soep-core,apequiv,m1110284,_pequiv_m11102,
soep-core,apequiv,m1110384,_pequiv_m11103,
soep-core,apequiv,m1110484,_pequiv_m11104,
soep-core,apequiv,m1110584,_pequiv_m11105,
soep-core,apequiv,m1110684,_pequiv_m11106,
soep-core,apequiv,m1110784,_pequiv_m11107,
soep-core,apequiv,m1110884,_pequiv_m11108,
soep-core,apequiv,m1110984,_pequiv_m11109,
soep-core,apequiv,m1111084,_pequiv_m11110,
soep-core,apequiv,m1111184,_pequiv_m11111,
soep-core,apequiv,m1111284,_pequiv_m11112,
soep-core,apequiv,m1111384,_pequiv_m11113,
soep-core,apequiv,m1111484,_pequiv_m11114,
soep-core,apequiv,m1111584,_pequiv_m11115,
soep-core,apequiv,m1111684,_pequiv_m11116,
soep-core,apequiv,m1111784,_pequiv_m11117,
soep-core,apequiv,m1111884,_pequiv_m11118,
soep-core,apequiv,m1111984,_pequiv_m11119,
soep-core,apequiv,m1112084,_pequiv_m11120,
soep-core,apequiv,m1112184,_pequiv_m11121,
soep-core,apequiv,m1112284,_pequiv_m11122,
soep-core,apequiv,m1112384,_pequiv_m11123,
soep-core,apequiv,m1112484,_pequiv_m11124,
soep-core,apequiv,m1112584,_pequiv_m11125,
soep-core,apequiv,m1112684,_pequiv_m11126,
soep-core,apequiv,m1112784,_pequiv_m11127,
soep-core,apequiv,d11112ll,_pequiv_d11112ll,
soep-core,apequiv,ssold84,_pequiv_ssold,
soep-core,apequiv,lossr84,_pequiv_lossr,
soep-core,apequiv,lossc84,_pequiv_lossc,
soep-core,apequiv,fssold84,_pequiv_fssold,
soep-core,apequiv,flossr84,_pequiv_flossr,
soep-core,apequiv,flossc84,_pequiv_flossc,
soep-core,apequiv,itray84,_pequiv_itray,
soep-core,apequiv,ftray84,_pequiv_ftray,
soep-core,apequiv,idemy84,_pequiv_idemy,
soep-core,apequiv,fdemy84,_pequiv_fdemy,
soep-core,apequiv,alg284,_pequiv_alg2,
soep-core,apequiv,falg284,_pequiv_falg2,
soep-core,apequiv,p1110184,_pequiv_p11101,
soep-core,apequiv,adchb84,_pequiv_adchb,
soep-core,apequiv,fadchb84,fadchb,
soep-core,apequiv,iachm84,_pequiv_iachm,
soep-core,apequiv,fachm84,_pequiv_fachm,
soep-core,apequiv,chsub84,chsub,
soep-core,apequiv,fchsub84,fchsub,
soep-core,apequiv,ichsu84,_pequiv_ichsu,
soep-core,apequiv,fchsu84,_pequiv_fchsu,
soep-core,apequiv,ispou84,_pequiv_ispou,
soep-core,apequiv,fspou84,_pequiv_fspou,
soep-core,apequiv,irie184,_pequiv_irie1,
soep-core,apequiv,irie284,_pequiv_irie2,
soep-core,apequiv,kidy84,,
soep-core,apequiv,fkidy84,,
soep-core,apequiv,iwith84,,
soep-core,apequiv,fwith84,,
soep-core,apequiv,iaus184,,
soep-core,apequiv,iaus284,,
soep-core,apequiv,asyl84,,
soep-core,apequiv,edupac84,,
soep-core,apequiv,fasyl84,,
soep-core,apequiv,fedupac84,,
soep-core,apequiv,ilib184,,
soep-core,apequiv,ilib284,,
soep-core,apgen,hhnr,_cid,
soep-core,apgen,hid,_hid,
soep-core,apgen,persnr,_pid,
soep-core,apgen,syear,_syear,
soep-core,apgen,cid,_cid,
soep-core,apgen,ahhnr,_hid,
soep-core,apgen,hhnrakt,_hid,
soep-core,apgen,pid,_pid,
soep-core,apgen,nation84,_pgen_pgnation,
soep-core,apgen,partz84,_pgen_pgpartz,
soep-core,apgen,partnr84,_pgen_pgpartnr,
soep-core,apgen,afamstd,_pgen_pgfamstd,
soep-core,apgen,labgro84,_pgen_pglabgro,
soep-core,apgen,impgro84,_pgen_pgimpgro,
soep-core,apgen,labnet84,_pgen_pglabnet,
soep-core,apgen,impnet84,_pgen_pgimpnet,
soep-core,apgen,sndjob84,_pgen_pgsndjob,
soep-core,apgen,impsnd84,_pgen_pgimpsnd,
soep-core,apgen,stib84,_pgen_pgstib,
soep-core,apgen,emplst84,_pgen_pgemplst,
soep-core,apgen,lfs84,_pgen_pglfs,
soep-core,apgen,jobch84,_pgen_pgjobch,
soep-core,apgen,isco88_84,_pgen_pgis88,
soep-core,apgen,isco08_84,_pgen_pgisco08,
soep-core,apgen,isei88_84,_pgen_pgisei,
soep-core,apgen,kldb92_84,_pgen_pgklas,
soep-core,apgen,kldb2010_84,_pgen_pgkldb10,
soep-core,apgen,siops08_84,,
soep-core,apgen,isei08_84,,
soep-core,apgen,egp08_84,,
soep-core,apgen,mps08_84,,
soep-core,apgen,mps92_84,_pgen_pgmps,
soep-core,apgen,siops88_84,_pgen_pgsiops,
soep-core,apgen,egp88_84,_pgen_pgegp,
soep-core,apgen,erljob84,_pgen_pgerljob,
soep-core,apgen,ausb84,_pgen_pgausb,
soep-core,apgen,aerwzeit,_pgen_pgerwzt,
soep-core,apgen,atatzeit,_pgen_pgtatzt,
soep-core,apgen,avebzeit,_pgen_pgvebzt,
soep-core,apgen,auebstd,_pgen_pguebstd,
soep-core,apgen,oeffd84,_pgen_pgoeffd,
soep-core,apgen,nace84,_pgen_pgnace,
soep-core,apgen,betr84,_pgen_pgbetr,
soep-core,apgen,allbet84,_pgen_pgallbet,
soep-core,apgen,jobend84,_pgen_pgjobend,
soep-core,apgen,expft84,_pgen_pgexpft,
soep-core,apgen,exppt84,_pgen_pgexppt,
soep-core,apgen,expue84,_pgen_pgexpue,
soep-core,apgen,isced97_84,_pgen_pgisced97,
soep-core,apgen,isced11_84,_pgen_pgisced11,
soep-core,apgen,casmin84,_pgen_pgcasmin,
soep-core,apgen,abilzeit,_pgen_pgbilzt,
soep-core,apgen,apsbil,_pgen_pgsbil,
soep-core,apgen,apbbil01,_pgen_pgbbil01,
soep-core,apgen,apbbil02,_pgen_pgbbil02,
soep-core,apgen,apbbil03,_pgen_pgbbil03,
soep-core,apgen,apsbila,_pgen_pgsbila,
soep-core,apgen,apbbila,_pgen_pgbbila,
soep-core,apgen,field84,_pgen_pgfield,
soep-core,apgen,degree84,_pgen_pgdegree,
soep-core,apgen,traina84,_pgen_pgtraina,
soep-core,apgen,trainb84,_pgen_pgtrainb,
soep-core,apgen,trainc84,_pgen_pgtrainc,
soep-core,apgen,traind84,_pgen_pgtraind,
soep-core,apgen,fdt_f84,_pgen_pgfdt_f,
soep-core,apgen,bilztch84,_pgen_pgbilztch,
soep-core,apgen,bilztev84,_pgen_pgbilztev,
soep-core,apgen,month84,_pgen_pgmonth,
soep-core,apgen,mode84,_pgen_pgmode,
soep-core,apgen,nace2_84,,
soep-core,apgen,honor384,,
soep-core,apgen,honor184,,
soep-core,apgen,sndtyp384,,
soep-core,apgen,sndtyp284,,
soep-core,apgen,sndjob184,,
soep-core,apgen,sndjob384,,
soep-core,apgen,impsnd284,,
soep-core,apgen,impsnd184,,
soep-core,apgen,sndtyp184,,
soep-core,apgen,impsnd384,,
soep-core,apgen,sndjob284,,
soep-core,apgen,honor284,,
soep-core,apkal,hhnr,_cid,
soep-core,apkal,hid,_hid,
soep-core,apkal,pid,_pid,
soep-core,apkal,syear,_syear,
soep-core,apkal,cid,_cid,
soep-core,apkal,ahhnr,_hid,
soep-core,apkal,hhnrakt,_hid,
soep-core,apkal,persnr,_pid,
soep-core,apkal,ap1a01,kal1a01,
soep-core,apkal,ap1a02,kal1a02,
soep-core,apkal,ap1b01,kal1b01,
soep-core,apkal,ap1b02,kal1b02,
soep-core,apkal,ap1c01,kal1c01,
soep-core,apkal,ap1c02,kal1c02,
soep-core,apkal,ap1d01,kal1d01,
soep-core,apkal,ap1d02,kal1d02,
soep-core,apkal,ap1e01,kal1e01,
soep-core,apkal,ap1e02,kal1e02,
soep-core,apkal,ap1g01,kal1g01,
soep-core,apkal,ap1g02,kal1g02,
soep-core,apkal,ap1h01,kal1h01,
soep-core,apkal,ap1h02,kal1h02,
soep-core,apkal,ap1i01,kal1i01,
soep-core,apkal,ap1i02,kal1i02,
soep-core,apkal,ap1j01,kal1j01,
soep-core,apkal,ap1j02,kal1j02,
soep-core,apkal,ap1a001,kal1a001,
soep-core,apkal,ap1a002,kal1a002,
soep-core,apkal,ap1a003,kal1a003,
soep-core,apkal,ap1a004,kal1a004,
soep-core,apkal,ap1a005,kal1a005,
soep-core,apkal,ap1a006,kal1a006,
soep-core,apkal,ap1a007,kal1a007,
soep-core,apkal,ap1a008,kal1a008,
soep-core,apkal,ap1a009,kal1a009,
soep-core,apkal,ap1a010,kal1a010,
soep-core,apkal,ap1a011,kal1a011,
soep-core,apkal,ap1a012,kal1a012,
soep-core,apkal,ap1b001,kal1b001,
soep-core,apkal,ap1b002,kal1b002,
soep-core,apkal,ap1b003,kal1b003,
soep-core,apkal,ap1b004,kal1b004,
soep-core,apkal,ap1b005,kal1b005,
soep-core,apkal,ap1b006,kal1b006,
soep-core,apkal,ap1b007,kal1b007,
soep-core,apkal,ap1b008,kal1b008,
soep-core,apkal,ap1b009,kal1b009,
soep-core,apkal,ap1b010,kal1b010,
soep-core,apkal,ap1b011,kal1b011,
soep-core,apkal,ap1b012,kal1b012,
soep-core,apkal,ap1c001,kal1c001,
soep-core,apkal,ap1c002,kal1c002,
soep-core,apkal,ap1c003,kal1c003,
soep-core,apkal,ap1c004,kal1c004,
soep-core,apkal,ap1c005,kal1c005,
soep-core,apkal,ap1c006,kal1c006,
soep-core,apkal,ap1c007,kal1c007,
soep-core,apkal,ap1c008,kal1c008,
soep-core,apkal,ap1c009,kal1c009,
soep-core,apkal,ap1c010,kal1c010,
soep-core,apkal,ap1c011,kal1c011,
soep-core,apkal,ap1c012,kal1c012,
soep-core,apkal,ap1d001,kal1d001,
soep-core,apkal,ap1d002,kal1d002,
soep-core,apkal,ap1d003,kal1d003,
soep-core,apkal,ap1d004,kal1d004,
soep-core,apkal,ap1d005,kal1d005,
soep-core,apkal,ap1d006,kal1d006,
soep-core,apkal,ap1d007,kal1d007,
soep-core,apkal,ap1d008,kal1d008,
soep-core,apkal,ap1d009,kal1d009,
soep-core,apkal,ap1d010,kal1d010,
soep-core,apkal,ap1d011,kal1d011,
soep-core,apkal,ap1d012,kal1d012,
soep-core,apkal,ap1e001,kal1e001,
soep-core,apkal,ap1e002,kal1e002,
soep-core,apkal,ap1e003,kal1e003,
soep-core,apkal,ap1e004,kal1e004,
soep-core,apkal,ap1e005,kal1e005,
soep-core,apkal,ap1e006,kal1e006,
soep-core,apkal,ap1e007,kal1e007,
soep-core,apkal,ap1e008,kal1e008,
soep-core,apkal,ap1e009,kal1e009,
soep-core,apkal,ap1e010,kal1e010,
soep-core,apkal,ap1e011,kal1e011,
soep-core,apkal,ap1e012,kal1e012,
soep-core,apkal,ap1g001,kal1g001,
soep-core,apkal,ap1g002,kal1g002,
soep-core,apkal,ap1g003,kal1g003,
soep-core,apkal,ap1g004,kal1g004,
soep-core,apkal,ap1g005,kal1g005,
soep-core,apkal,ap1g006,kal1g006,
soep-core,apkal,ap1g007,kal1g007,
soep-core,apkal,ap1g008,kal1g008,
soep-core,apkal,ap1g009,kal1g009,
soep-core,apkal,ap1g010,kal1g010,
soep-core,apkal,ap1g011,kal1g011,
soep-core,apkal,ap1g012,kal1g012,
soep-core,apkal,ap1h001,kal1h001,
soep-core,apkal,ap1h002,kal1h002,
soep-core,apkal,ap1h003,kal1h003,
soep-core,apkal,ap1h004,kal1h004,
soep-core,apkal,ap1h005,kal1h005,
soep-core,apkal,ap1h006,kal1h006,
soep-core,apkal,ap1h007,kal1h007,
soep-core,apkal,ap1h008,kal1h008,
soep-core,apkal,ap1h009,kal1h009,
soep-core,apkal,ap1h010,kal1h010,
soep-core,apkal,ap1h011,kal1h011,
soep-core,apkal,ap1h012,kal1h012,
soep-core,apkal,ap1i001,kal1i001,
soep-core,apkal,ap1i002,kal1i002,
soep-core,apkal,ap1i003,kal1i003,
soep-core,apkal,ap1i004,kal1i004,
soep-core,apkal,ap1i005,kal1i005,
soep-core,apkal,ap1i006,kal1i006,
soep-core,apkal,ap1i007,kal1i007,
soep-core,apkal,ap1i008,kal1i008,
soep-core,apkal,ap1i009,kal1i009,
soep-core,apkal,ap1i010,kal1i010,
soep-core,apkal,ap1i011,kal1i011,
soep-core,apkal,ap1i012,kal1i012,
soep-core,apkal,ap1j001,kal1j001,
soep-core,apkal,ap1j002,kal1j002,
soep-core,apkal,ap1j003,kal1j003,
soep-core,apkal,ap1j004,kal1j004,
soep-core,apkal,ap1j005,kal1j005,
soep-core,apkal,ap1j006,kal1j006,
soep-core,apkal,ap1j007,kal1j007,
soep-core,apkal,ap1j008,kal1j008,
soep-core,apkal,ap1j009,kal1j009,
soep-core,apkal,ap1j010,kal1j010,
soep-core,apkal,ap1j011,kal1j011,
soep-core,apkal,ap1j012,kal1j012,
soep-core,apkal,ap2a01,kal2a01,
soep-core,apkal,ap2a02,kal2a02,
soep-core,apkal,ap2a03,kal2a03,
soep-core,apkal,ap2b01,kal2b01,
soep-core,apkal,ap2b02,kal2b02,
soep-core,apkal,ap2b03,kal2b03,
soep-core,apkal,ap2c01,kal2c01,
soep-core,apkal,ap2c02,kal2c02,
soep-core,apkal,ap2c03,kal2c03,
soep-core,apkal,ap2d01,kal2d01,
soep-core,apkal,ap2d02,kal2d02,
soep-core,apkal,ap2d03,kal2d03,
soep-core,apkal,ap2e01,kal2e01,
soep-core,apkal,ap2e02,kal2e02,
soep-core,apkal,ap2e03,kal2e03,
soep-core,apkal,ap2f01,kal2f01,
soep-core,apkal,ap2f02,kal2f02,
soep-core,apkal,ap2f03,kal2f03,
soep-core,apkal,ap2g01,kal2g01,
soep-core,apkal,ap2g02,kal2g02,
soep-core,apkal,ap2g03,kal2g03,
soep-core,apkal,ap2h01,kal2h01,
soep-core,apkal,ap2h02,kal2h02,
soep-core,apkal,ap2h03,kal2h03,
soep-core,apkal,ap2j01,kal2j01,
soep-core,apkal,ap2j02,kal2j02,
soep-core,apkal,ap2j03,kal2j03,
soep-core,apkal,ap2k01,kal2k01,
soep-core,apkal,ap2k02,kal2k02,
soep-core,apkal,ap2k03,kal2k03,
soep-core,apkal,ap2m01,kal2m01,
soep-core,apkal,ap2m02,kal2m02,
soep-core,apkal,ap2m03,kal2m03,
soep-core,apkal,ap2n01,kal2n01,
soep-core,apkal,ap2a001,kal2a001,
soep-core,apkal,ap2a002,kal2a002,
soep-core,apkal,ap2a003,kal2a003,
soep-core,apkal,ap2a004,kal2a004,
soep-core,apkal,ap2a005,kal2a005,
soep-core,apkal,ap2a006,kal2a006,
soep-core,apkal,ap2a007,kal2a007,
soep-core,apkal,ap2a008,kal2a008,
soep-core,apkal,ap2a009,kal2a009,
soep-core,apkal,ap2a010,kal2a010,
soep-core,apkal,ap2a011,kal2a011,
soep-core,apkal,ap2a012,kal2a012,
soep-core,apkal,ap2b001,kal2b001,
soep-core,apkal,ap2b002,kal2b002,
soep-core,apkal,ap2b003,kal2b003,
soep-core,apkal,ap2b004,kal2b004,
soep-core,apkal,ap2b005,kal2b005,
soep-core,apkal,ap2b006,kal2b006,
soep-core,apkal,ap2b007,kal2b007,
soep-core,apkal,ap2b008,kal2b008,
soep-core,apkal,ap2b009,kal2b009,
soep-core,apkal,ap2b010,kal2b010,
soep-core,apkal,ap2b011,kal2b011,
soep-core,apkal,ap2b012,kal2b012,
soep-core,apkal,ap2c001,kal2c001,
soep-core,apkal,ap2c002,kal2c002,
soep-core,apkal,ap2c003,kal2c003,
soep-core,apkal,ap2c004,kal2c004,
soep-core,apkal,ap2c005,kal2c005,
soep-core,apkal,ap2c006,kal2c006,
soep-core,apkal,ap2c007,kal2c007,
soep-core,apkal,ap2c008,kal2c008,
soep-core,apkal,ap2c009,kal2c009,
soep-core,apkal,ap2c010,kal2c010,
soep-core,apkal,ap2c011,kal2c011,
soep-core,apkal,ap2c012,kal2c012,
soep-core,apkal,ap2d001,kal2d001,
soep-core,apkal,ap2d002,kal2d002,
soep-core,apkal,ap2d003,kal2d003,
soep-core,apkal,ap2d004,kal2d004,
soep-core,apkal,ap2d005,kal2d005,
soep-core,apkal,ap2d006,kal2d006,
soep-core,apkal,ap2d007,kal2d007,
soep-core,apkal,ap2d008,kal2d008,
soep-core,apkal,ap2d009,kal2d009,
soep-core,apkal,ap2d010,kal2d010,
soep-core,apkal,ap2d011,kal2d011,
soep-core,apkal,ap2d012,kal2d012,
soep-core,apkal,ap2e001,kal2e001,
soep-core,apkal,ap2e002,kal2e002,
soep-core,apkal,ap2e003,kal2e003,
soep-core,apkal,ap2e004,kal2e004,
soep-core,apkal,ap2e005,kal2e005,
soep-core,apkal,ap2e006,kal2e006,
soep-core,apkal,ap2e007,kal2e007,
soep-core,apkal,ap2e008,kal2e008,
soep-core,apkal,ap2e009,kal2e009,
soep-core,apkal,ap2e010,kal2e010,
soep-core,apkal,ap2e011,kal2e011,
soep-core,apkal,ap2e012,kal2e012,
soep-core,apkal,ap2f001,kal2f001,
soep-core,apkal,ap2f002,kal2f002,
soep-core,apkal,ap2f003,kal2f003,
soep-core,apkal,ap2f004,kal2f004,
soep-core,apkal,ap2f005,kal2f005,
soep-core,apkal,ap2f006,kal2f006,
soep-core,apkal,ap2f007,kal2f007,
soep-core,apkal,ap2f008,kal2f008,
soep-core,apkal,ap2f009,kal2f009,
soep-core,apkal,ap2f010,kal2f010,
soep-core,apkal,ap2f011,kal2f011,
soep-core,apkal,ap2f012,kal2f012,
soep-core,apkal,ap2g001,kal2g001,
soep-core,apkal,ap2g002,kal2g002,
soep-core,apkal,ap2g003,kal2g003,
soep-core,apkal,ap2g004,kal2g004,
soep-core,apkal,ap2g005,kal2g005,
soep-core,apkal,ap2g006,kal2g006,
soep-core,apkal,ap2g007,kal2g007,
soep-core,apkal,ap2g008,kal2g008,
soep-core,apkal,ap2g009,kal2g009,
soep-core,apkal,ap2g010,kal2g010,
soep-core,apkal,ap2g011,kal2g011,
soep-core,apkal,ap2g012,kal2g012,
soep-core,apkal,ap2h001,kal2h001,
soep-core,apkal,ap2h002,kal2h002,
soep-core,apkal,ap2h003,kal2h003,
soep-core,apkal,ap2h004,kal2h004,
soep-core,apkal,ap2h005,kal2h005,
soep-core,apkal,ap2h006,kal2h006,
soep-core,apkal,ap2h007,kal2h007,
soep-core,apkal,ap2h008,kal2h008,
soep-core,apkal,ap2h009,kal2h009,
soep-core,apkal,ap2h010,kal2h010,
soep-core,apkal,ap2h011,kal2h011,
soep-core,apkal,ap2h012,kal2h012,
soep-core,apkal,ap2j001,kal2j001,
soep-core,apkal,ap2j002,kal2j002,
soep-core,apkal,ap2j003,kal2j003,
soep-core,apkal,ap2j004,kal2j004,
soep-core,apkal,ap2j005,kal2j005,
soep-core,apkal,ap2j006,kal2j006,
soep-core,apkal,ap2j007,kal2j007,
soep-core,apkal,ap2j008,kal2j008,
soep-core,apkal,ap2j010,kal2j010,
soep-core,apkal,ap2j009,kal2j009,
soep-core,apkal,ap2j011,kal2j011,
soep-core,apkal,ap2j012,kal2j012,
soep-core,apkal,ap2k001,kal2k001,
soep-core,apkal,ap2k002,kal2k002,
soep-core,apkal,ap2k003,kal2k003,
soep-core,apkal,ap2k004,kal2k004,
soep-core,apkal,ap2k005,kal2k005,
soep-core,apkal,ap2k006,kal2k006,
soep-core,apkal,ap2k007,kal2k007,
soep-core,apkal,ap2k008,kal2k008,
soep-core,apkal,ap2k009,kal2k009,
soep-core,apkal,ap2k010,kal2k010,
soep-core,apkal,ap2k011,kal2k011,
soep-core,apkal,ap2k012,kal2k012,
soep-core,apkal,ap2m001,kal2m001,
soep-core,apkal,ap2m002,kal2m002,
soep-core,apkal,ap2m003,kal2m003,
soep-core,apkal,ap2m004,kal2m004,
soep-core,apkal,ap2m005,kal2m005,
soep-core,apkal,ap2m006,kal2m006,
soep-core,apkal,ap2m007,kal2m007,
soep-core,apkal,ap2m008,kal2m008,
soep-core,apkal,ap2m009,kal2m009,
soep-core,apkal,ap2m010,kal2m010,
soep-core,apkal,ap2m011,kal2m011,
soep-core,apkal,ap2m012,kal2m012,
soep-core,apkal,ap1a,kal1a,
soep-core,apkal,ap1b,kal1b,
soep-core,apkal,ap1c,kal1c,
soep-core,apkal,ap1d,kal1d,
soep-core,apkal,ap1e,kal1e,
soep-core,apkal,ap1g,kal1g,
