origin_study_name,origin_dataset_name,origin_variable_name,target_study_name,target_dataset_name,target_variable_name
soep-core,kkind,hhnr,soep-core,kidlong,cid
soep-core,kkind,hhnrakt,soep-core,kidlong,hid
soep-core,kkind,kherfas,soep-core,kidlong,k_instr
soep-core,kkind,khhgr,soep-core,kidlong,k_size
soep-core,kkind,kk53,soep-core,kidlong,k_nrinhh
soep-core,kkind,kk5401,soep-core,kidlong,ks_pre_v3
soep-core,kkind,kk5402,soep-core,kidlong,ks_gen_v1
soep-core,kkind,kk5402,soep-core,kidlong,ks_gen_h
soep-core,kkind,kk5403,soep-core,kidlong,ks_vocat
soep-core,kkind,kk5404,soep-core,kidlong,ks_none_v1
soep-core,kkind,kk5404,soep-core,kidlong,ks_none_h
soep-core,kkind,kkgjahr,soep-core,kidlong,k_birthy_v1
soep-core,kkind,kkgjahr,soep-core,kidlong,k_birthy_h
soep-core,kkind,kkhv,soep-core,kidlong,k_phead
soep-core,kkind,kkhvp,soep-core,kidlong,k_pheadp
soep-core,kkind,kkinhh,soep-core,kidlong,k_inhh
soep-core,kkind,kkmup,soep-core,kidlong,k_pmump
soep-core,kkind,kkmutti,soep-core,kidlong,k_pmum
soep-core,kkind,kksex,soep-core,kidlong,k_sex
soep-core,kkind,kkstell,soep-core,kidlong,k_rel_v1
soep-core,kkind,kkstell,soep-core,kidlong,k_rel_h
soep-core,kkind,kkzahl,soep-core,kidlong,k_nrkid
soep-core,kkind,persnr,soep-core,kidlong,pid
soep-core,kkind,syear,soep-core,kidlong,syear
soep-core,kp,hhnr,soep-core,pl,cid
soep-core,kp,hhnrakt,soep-core,pl,hid
soep-core,kp,intid,soep-core,pl,intid
soep-core,kp,kbefrper,soep-core,pl,pnr
soep-core,kp,kp0101,soep-core,pl,plh0171
soep-core,kp,kp0102,soep-core,pl,plh0173
soep-core,kp,kp0103,soep-core,pl,plh0174
soep-core,kp,kp0104,soep-core,pl,plh0175
soep-core,kp,kp0105,soep-core,pl,plh0178
soep-core,kp,kp0106,soep-core,pl,plh0177
soep-core,kp,kp0107,soep-core,pl,plh0156
soep-core,kp,kp0108,soep-core,pl,plh0157
soep-core,kp,kp0109,soep-core,pl,plh0160
soep-core,kp,kp0201,soep-core,pl,plj0037_v2
soep-core,kp,kp0202,soep-core,pl,plj0038_v2
soep-core,kp,kp0203,soep-core,pl,plj0039_v2
soep-core,kp,kp03,soep-core,pl,plj0040
soep-core,kp,kp04,soep-core,pl,plj0041
soep-core,kp,kp05,soep-core,pl,plj0042
soep-core,kp,kp0601,soep-core,pl,pld0041
soep-core,kp,kp0602,soep-core,pl,pld0042_v2
soep-core,kp,kp0701,soep-core,pl,pld0048
soep-core,kp,kp0702,soep-core,pl,pld0049
soep-core,kp,kp0801,soep-core,pl,pli0038_v4
soep-core,kp,kp0801,soep-core,pl,pli0038_h
soep-core,kp,kp0802,soep-core,pl,pli0040
soep-core,kp,kp0803,soep-core,pl,pli0043_v3
soep-core,kp,kp0803,soep-core,pl,pli0043_h
soep-core,kp,kp0804,soep-core,pl,pli0044_v3
soep-core,kp,kp0804,soep-core,pl,pli0044_h
soep-core,kp,kp0805,soep-core,pl,pli0047_v1
soep-core,kp,kp0806,soep-core,pl,pli0049_v3
soep-core,kp,kp0806,soep-core,pl,pli0049_h
soep-core,kp,kp0807,soep-core,pl,pli0051
soep-core,kp,kp0901,soep-core,pl,plb0392
soep-core,kp,kp0902,soep-core,pl,plb0394
soep-core,kp,kp0903,soep-core,pl,plb0395
soep-core,kp,kp0904,soep-core,pl,plb0393
soep-core,kp,kp10001,soep-core,pl,pla0009_v2
soep-core,kp,kp10002,soep-core,pl,ple0010_v1
soep-core,kp,kp10002,soep-core,pl,ple0010_h
soep-core,kp,kp101,soep-core,pl,pld0131
soep-core,kp,kp10201,soep-core,pl,pld0132_v1
soep-core,kp,kp10201,soep-core,pl,pld0132_h
soep-core,kp,kp10202,soep-core,pl,pld0133
soep-core,kp,kp10301,soep-core,pl,pld0136
soep-core,kp,kp10302,soep-core,pl,pld0135
soep-core,kp,kp10303,soep-core,pl,pld0139
soep-core,kp,kp10304,soep-core,pl,pld0138
soep-core,kp,kp10305,soep-core,pl,pld0142
soep-core,kp,kp10306,soep-core,pl,pld0141
soep-core,kp,kp10307,soep-core,pl,pld0145
soep-core,kp,kp10308,soep-core,pl,pld0144
soep-core,kp,kp10309,soep-core,pl,pld0148
soep-core,kp,kp10310,soep-core,pl,pld0147
soep-core,kp,kp10311,soep-core,pl,pld0151
soep-core,kp,kp10312,soep-core,pl,pld0150
soep-core,kp,kp10313,soep-core,pl,pld0154
soep-core,kp,kp10314,soep-core,pl,pld0153
soep-core,kp,kp10315,soep-core,pl,pld0158
soep-core,kp,kp10316,soep-core,pl,pld0156
soep-core,kp,kp10317,soep-core,pl,pld0155
soep-core,kp,kp10318,soep-core,pl,pld0159
soep-core,kp,kp10401,soep-core,pl,plh0182
soep-core,kp,kp10402,soep-core,pl,plh0183
soep-core,kp,kp10_isco88,soep-core,pl,p_isco88_sidejob
soep-core,kp,kp10_kldb92,soep-core,pl,p_kldb92_sidejob
soep-core,kp,kp1101,soep-core,pl,plb0396
soep-core,kp,kp1102,soep-core,pl,plb0397
soep-core,kp,kp1201,soep-core,pl,pli0090_v2
soep-core,kp,kp1201,soep-core,pl,pli0090_h
soep-core,kp,kp1202,soep-core,pl,pli0091_v1
soep-core,kp,kp1202,soep-core,pl,pli0091_h
soep-core,kp,kp1203,soep-core,pl,pli0092_v2
soep-core,kp,kp1203,soep-core,pl,pli0092_h
soep-core,kp,kp1204,soep-core,pl,pli0094_v2
soep-core,kp,kp1204,soep-core,pl,pli0094_h
soep-core,kp,kp1205,soep-core,pl,pli0095_v2
soep-core,kp,kp1205,soep-core,pl,pli0095_h
soep-core,kp,kp1206,soep-core,pl,pli0096_v2
soep-core,kp,kp1206,soep-core,pl,pli0096_h
soep-core,kp,kp1207,soep-core,pl,pli0097_v2
soep-core,kp,kp1207,soep-core,pl,pli0097_h
soep-core,kp,kp1208,soep-core,pl,pli0098_v1
soep-core,kp,kp1208,soep-core,pl,pli0098_h
soep-core,kp,kp1301,soep-core,pl,plh0091
soep-core,kp,kp1302,soep-core,pl,plh0092
soep-core,kp,kp1303,soep-core,pl,plh0093
soep-core,kp,kp1304,soep-core,pl,plh0094
soep-core,kp,kp1305,soep-core,pl,plh0095
soep-core,kp,kp1306,soep-core,pl,plh0096
soep-core,kp,kp1307,soep-core,pl,plh0097
soep-core,kp,kp1308,soep-core,pl,plh0098
soep-core,kp,kp1309,soep-core,pl,plh0099
soep-core,kp,kp1310,soep-core,pl,plh0100_v2
soep-core,kp,kp1311,soep-core,pl,plh0101
soep-core,kp,kp14,soep-core,pl,plh0081
soep-core,kp,kp1501,soep-core,pl,plh0082
soep-core,kp,kp1502,soep-core,pl,plh0083
soep-core,kp,kp1503,soep-core,pl,plh0084
soep-core,kp,kp1504,soep-core,pl,plh0085
soep-core,kp,kp1505,soep-core,pl,plh0086
soep-core,kp,kp1506,soep-core,pl,plh0087
soep-core,kp,kp1507,soep-core,pl,plh0088
soep-core,kp,kp1508,soep-core,pl,plh0089
soep-core,kp,kp16,soep-core,pl,plb0021
soep-core,kp,kp18,soep-core,pl,plg0012
soep-core,kp,kp1901,soep-core,pl,plg0013_v1
soep-core,kp,kp1902,soep-core,pl,plg0014_v1
soep-core,kp,kp1903,soep-core,pl,plg0292_v1
soep-core,kp,kp1903,soep-core,pl,plg0292_h
soep-core,kp,kp1904,soep-core,pl,plg0292_v2
soep-core,kp,kp1904,soep-core,pl,plg0292_h
soep-core,kp,kp1905,soep-core,pl,plg0292_v3
soep-core,kp,kp1905,soep-core,pl,plg0292_h
soep-core,kp,kp1906,soep-core,pl,plg0292_v4
soep-core,kp,kp1906,soep-core,pl,plg0292_h
soep-core,kp,kp1907,soep-core,pl,plg0292_v5
soep-core,kp,kp1907,soep-core,pl,plg0292_h
soep-core,kp,kp1908,soep-core,pl,plg0293_v1
soep-core,kp,kp1908,soep-core,pl,plg0293_h
soep-core,kp,kp1909,soep-core,pl,plg0293_v2
soep-core,kp,kp1909,soep-core,pl,plg0293_h
soep-core,kp,kp1910,soep-core,pl,plg0293_v3
soep-core,kp,kp1910,soep-core,pl,plg0293_h
soep-core,kp,kp1911,soep-core,pl,plg0293_v4
soep-core,kp,kp1911,soep-core,pl,plg0293_h
soep-core,kp,kp1912,soep-core,pl,plg0293_v5
soep-core,kp,kp1912,soep-core,pl,plg0293_h
soep-core,kp,kp1913,soep-core,pl,plg0293_v6
soep-core,kp,kp1913,soep-core,pl,plg0293_h
soep-core,kp,kp1914,soep-core,pl,plg0293_v7
soep-core,kp,kp1914,soep-core,pl,plg0293_h
soep-core,kp,kp1915,soep-core,pl,plg0293_v8
soep-core,kp,kp1915,soep-core,pl,plg0293_h
soep-core,kp,kp20,soep-core,pl,plb0282_v1
soep-core,kp,kp20,soep-core,pl,plb0282_h
soep-core,kp,kp2101,soep-core,pl,plb0298
soep-core,kp,kp2102,soep-core,pl,plb0299
soep-core,kp,kp2201,soep-core,pl,plb0301
soep-core,kp,kp2202,soep-core,pl,plb0302
soep-core,kp,kp2301,soep-core,pl,plb0304_v11
soep-core,kp,kp2301,soep-core,pl,plb0304_h
soep-core,kp,kp2302,soep-core,pl,plb0304_v15
soep-core,kp,kp2302,soep-core,pl,plb0304_h
soep-core,kp,kp2303,soep-core,pl,plb0304_v10
soep-core,kp,kp2303,soep-core,pl,plb0304_h
soep-core,kp,kp2304,soep-core,pl,plb0304_v2
soep-core,kp,kp2304,soep-core,pl,plb0304_h
soep-core,kp,kp2305,soep-core,pl,plb0304_v3
soep-core,kp,kp2305,soep-core,pl,plb0304_h
soep-core,kp,kp2306,soep-core,pl,plb0304_v1
soep-core,kp,kp2306,soep-core,pl,plb0304_h
soep-core,kp,kp2307,soep-core,pl,plb0304_v4
soep-core,kp,kp2307,soep-core,pl,plb0304_h
soep-core,kp,kp2308,soep-core,pl,plb0304_v6
soep-core,kp,kp2308,soep-core,pl,plb0304_h
soep-core,kp,kp2309,soep-core,pl,plb0304_v7
soep-core,kp,kp2309,soep-core,pl,plb0304_h
soep-core,kp,kp2310,soep-core,pl,plb0304_v8
soep-core,kp,kp2310,soep-core,pl,plb0304_h
soep-core,kp,kp2311,soep-core,pl,plb0304_v12
soep-core,kp,kp2311,soep-core,pl,plb0304_h
soep-core,kp,kp2312,soep-core,pl,plb0304_v9
soep-core,kp,kp2312,soep-core,pl,plb0304_h
soep-core,kp,kp2401,soep-core,pl,plc0040
soep-core,kp,kp2402,soep-core,pl,plc0041_v1
soep-core,kp,kp2402,soep-core,pl,plc0041_h
soep-core,kp,kp25,soep-core,pl,plb0022_v4
soep-core,kp,kp25,soep-core,pl,plb0022_h
soep-core,kp,kp26,soep-core,pl,plb0419_v1
soep-core,kp,kp26,soep-core,pl,plb0419_h
soep-core,kp,kp27,soep-core,pl,plb0417_v2
soep-core,kp,kp28,soep-core,pl,plb0418
soep-core,kp,kp29,soep-core,pl,plb0240
soep-core,kp,kp30,soep-core,pl,plb0426
soep-core,kp,kp31,soep-core,pl,plb0399
soep-core,kp,kp32,soep-core,pl,plb0400
soep-core,kp,kp33,soep-core,pl,plb0111
soep-core,kp,kp3401,soep-core,pl,plb0420_v1
soep-core,kp,kp3401,soep-core,pl,plb0420_h
soep-core,kp,kp3402,soep-core,pl,plb0421
soep-core,kp,kp35,soep-core,pl,plb0423
soep-core,kp,kp36,soep-core,pl,plb0424_v1
soep-core,kp,kp37,soep-core,pl,plb0031_v2
soep-core,kp,kp37,soep-core,pl,plb0031_h
soep-core,kp,kp3801,soep-core,pl,plb0032
soep-core,kp,kp3802,soep-core,pl,plb0033_v7
soep-core,kp,kp39,soep-core,pl,plb0284_v1
soep-core,kp,kp39,soep-core,pl,plb0284_h
soep-core,kp,kp4001,soep-core,pl,plb0349
soep-core,kp,kp4002,soep-core,pl,plb0350
soep-core,kp,kp4003,soep-core,pl,plb0351
soep-core,kp,kp4004,soep-core,pl,plb0352
soep-core,kp,kp4005,soep-core,pl,plb0353
soep-core,kp,kp4006,soep-core,pl,plb0354
soep-core,kp,kp4007,soep-core,pl,plb0355
soep-core,kp,kp4008,soep-core,pl,plb0356
soep-core,kp,kp41,soep-core,pl,plb0357
soep-core,kp,kp42,soep-core,pl,plb0362
soep-core,kp,kp4301,soep-core,pl,plb0358_v1
soep-core,kp,kp4301,soep-core,pl,plb0358_h
soep-core,kp,kp4302,soep-core,pl,plb0358_v2
soep-core,kp,kp4302,soep-core,pl,plb0358_h
soep-core,kp,kp4303,soep-core,pl,plb0358_v3
soep-core,kp,kp4303,soep-core,pl,plb0358_h
soep-core,kp,kp4304,soep-core,pl,plb0358_v7
soep-core,kp,kp4304,soep-core,pl,plb0358_h
soep-core,kp,kp4305,soep-core,pl,plb0358_v8
soep-core,kp,kp4305,soep-core,pl,plb0358_h
soep-core,kp,kp4306,soep-core,pl,plb0358_v6
soep-core,kp,kp4306,soep-core,pl,plb0358_h
soep-core,kp,kp44,soep-core,pl,plb0037_v1
soep-core,kp,kp44,soep-core,pl,plb0037_h
soep-core,kp,kp45_isco88,soep-core,pl,p_isco88
soep-core,kp,kp45_kldb92,soep-core,pl,p_kldb92
soep-core,kp,kp46,soep-core,pl,plb0072
soep-core,kp,kp4701,soep-core,pl,plb0073_v1
soep-core,kp,kp4701,soep-core,pl,plb0073_h
soep-core,kp,kp4702,soep-core,pl,plb0074_v1
soep-core,kp,kp4703,soep-core,pl,plb0074_v2
soep-core,kp,kp4704,soep-core,pl,plb0074_v3
soep-core,kp,kp4705,soep-core,pl,plb0073_v2
soep-core,kp,kp4705,soep-core,pl,plb0073_h
soep-core,kp,kp4706,soep-core,pl,plb0073_v3
soep-core,kp,kp4706,soep-core,pl,plb0073_h
soep-core,kp,kp48,soep-core,pl,plb0040
soep-core,kp,kp48_nace,soep-core,pl,p_nace
soep-core,kp,kp49,soep-core,pl,plb0049_v3
soep-core,kp,kp50,soep-core,pl,plb0036_v1
soep-core,kp,kp50,soep-core,pl,plb0036_h
soep-core,kp,kp5101,soep-core,pl,plb0058
soep-core,kp,kp5102,soep-core,pl,plb0057_v1
soep-core,kp,kp5102,soep-core,pl,plb0057_h
soep-core,kp,kp5103,soep-core,pl,plb0063_v1
soep-core,kp,kp5104,soep-core,pl,plb0064_v2
soep-core,kp,kp5105,soep-core,pl,plb0065
soep-core,kp,kp52,soep-core,pl,plb0055
soep-core,kp,kp53,soep-core,pl,plb0054
soep-core,kp,kp54,soep-core,pl,plb0156_v1
soep-core,kp,kp55,soep-core,pl,plb0157_v1
soep-core,kp,kp56,soep-core,pl,plb0141
soep-core,kp,kp5701o,soep-core,pl,plb0042
soep-core,kp,kp5702o,soep-core,pl,plb0043
soep-core,kp,kp5702o,soep-core,pl,plb0043_h
soep-core,kp,kp5703o,soep-core,pl,plb0044
soep-core,kp,kp58o,soep-core,pl,plb0038_v1
soep-core,kp,kp58o,soep-core,pl,plb0038_h
soep-core,kp,kp5901,soep-core,pl,plb0176_v3
soep-core,kp,kp5901,soep-core,pl,plb0176_h
soep-core,kp,kp5902,soep-core,pl,plb0185_v1
soep-core,kp,kp60,soep-core,pl,plb0186_v2
soep-core,kp,kp60,soep-core,pl,plb0186_h
soep-core,kp,kp61,soep-core,pl,plc0306
soep-core,kp,kp6201,soep-core,pl,plb0197
soep-core,kp,kp6202,soep-core,pl,plb0196_v1
soep-core,kp,kp6202,soep-core,pl,plb0196_h
soep-core,kp,kp63,soep-core,pl,plb0195_v1
soep-core,kp,kp63,soep-core,pl,plb0195_h
soep-core,kp,kp6401,soep-core,pl,plc0013_v1
soep-core,kp,kp6401,soep-core,pl,plc0013_h
soep-core,kp,kp6402,soep-core,pl,plc0014_v1
soep-core,kp,kp6402,soep-core,pl,plc0014_h
soep-core,kp,kp65,soep-core,pl,plb0443
soep-core,kp,kp66,soep-core,pl,plb0241_v1
soep-core,kp,kp66,soep-core,pl,plb0241_h
soep-core,kp,kp6701,soep-core,pl,plb0432_v1
soep-core,kp,kp6702,soep-core,pl,plb0433_v1
soep-core,kp,kp6703,soep-core,pl,plb0434_v1
soep-core,kp,kp6704,soep-core,pl,plb0435_v1
soep-core,kp,kp6705,soep-core,pl,plb0436_v1
soep-core,kp,kp6706,soep-core,pl,plb0437_v1
soep-core,kp,kp6707,soep-core,pl,plb0438_v1
soep-core,kp,kp6708,soep-core,pl,plb0439_v1
soep-core,kp,kp6709,soep-core,pl,plb0440_v1
soep-core,kp,kp6710,soep-core,pl,plb0441_v1
soep-core,kp,kp6711,soep-core,pl,plb0442_v1
soep-core,kp,kp7101,soep-core,pl,plh0373
soep-core,kp,kp7102,soep-core,pl,plh0369
soep-core,kp,kp7103,soep-core,pl,plh0374
soep-core,kp,kp7104,soep-core,pl,plh0376
soep-core,kp,kp7105,soep-core,pl,plh0375
soep-core,kp,kp7106,soep-core,pl,plh0370
soep-core,kp,kp7107,soep-core,pl,plh0371
soep-core,kp,kp7108,soep-core,pl,plh0372
soep-core,kp,kp7201,soep-core,pl,plg0072
soep-core,kp,kp7202,soep-core,pl,plg0073
soep-core,kp,kp7203,soep-core,pl,plg0074
soep-core,kp,kp7301,soep-core,pl,plg0078_v1
soep-core,kp,kp7301,soep-core,pl,plg0078_h
soep-core,kp,kp7302,soep-core,pl,plg0079_v1
soep-core,kp,kp7303,soep-core,pl,p_degree
soep-core,kp,kp7304,soep-core,pl,p_field
soep-core,kp,kp7305,soep-core,pl,plg0084
soep-core,kp,kp7305_klba88,soep-core,pl,p_klba88_train
soep-core,kp,kp7306,soep-core,pl,plg0082_v1
soep-core,kp,kp7306,soep-core,pl,plg0082_h
soep-core,kp,kp74a,soep-core,pl,pab0001_v3
soep-core,kp,kp74b,soep-core,pl,pab0002
soep-core,kp,kp74c,soep-core,pl,pab0015
soep-core,kp,kp74d,soep-core,pl,pab0004
soep-core,kp,kp74e,soep-core,pl,pab0005
soep-core,kp,kp74f,soep-core,pl,pkal1f
soep-core,kp,kp74g,soep-core,pl,pab0013
soep-core,kp,kp74h,soep-core,pl,pab0007
soep-core,kp,kp74i,soep-core,pl,pab0008
soep-core,kp,kp74j,soep-core,pl,pab0012
soep-core,kp,kp74k,soep-core,pl,pkal1k
soep-core,kp,kp7501,soep-core,pl,plc0102
soep-core,kp,kp75a,soep-core,pl,pab0028
soep-core,kp,kp75b,soep-core,pl,pab0029
soep-core,kp,kp75c,soep-core,pl,pab0030
soep-core,kp,kp75d,soep-core,pl,pab0031
soep-core,kp,kp75e,soep-core,pl,pab0032
soep-core,kp,kp75f,soep-core,pl,pab0033
soep-core,kp,kp75g,soep-core,pl,pab0034
soep-core,kp,kp75h,soep-core,pl,pab0035
soep-core,kp,kp75j,soep-core,pl,pab0036
soep-core,kp,kp75k,soep-core,pl,pab0037
soep-core,kp,kp75m,soep-core,pl,pab0038
soep-core,kp,kp75n,soep-core,pl,pab0039
soep-core,kp,kp76a,soep-core,pl,plb0471_v1
soep-core,kp,kp76a,soep-core,pl,plb0471_h
soep-core,kp,kp76b,soep-core,pl,plb0474_v1
soep-core,kp,kp76b,soep-core,pl,plb0474_h
soep-core,kp,kp76c,soep-core,pl,plb0477_v1
soep-core,kp,kp76c,soep-core,pl,plb0477_h
soep-core,kp,kp76d,soep-core,pl,plc0228_v1
soep-core,kp,kp76d,soep-core,pl,plc0228_h
soep-core,kp,kp76e,soep-core,pl,plc0272_v1
soep-core,kp,kp76e,soep-core,pl,plc0272_h
soep-core,kp,kp76f,soep-core,pl,plc0171_v1
soep-core,kp,kp76f,soep-core,pl,plc0171_h
soep-core,kp,kp76g,soep-core,pl,plc0155_v1
soep-core,kp,kp76g,soep-core,pl,plc0155_h
soep-core,kp,kp76h,soep-core,pl,plc0137_v1
soep-core,kp,kp76h,soep-core,pl,plc0137_h
soep-core,kp,kp76i,soep-core,pl,plc0129_v1
soep-core,kp,kp76i,soep-core,pl,plc0129_h
soep-core,kp,kp76j,soep-core,pl,plc0142_v1
soep-core,kp,kp76j,soep-core,pl,plc0142_h
soep-core,kp,kp76k,soep-core,pl,plc0198_v1
soep-core,kp,kp76k,soep-core,pl,plc0198_h
soep-core,kp,kp7701,soep-core,pl,plc0042
soep-core,kp,kp7702,soep-core,pl,plc0043_v1
soep-core,kp,kp7702,soep-core,pl,plc0043_h
soep-core,kp,kp7703,soep-core,pl,plc0044
soep-core,kp,kp7704,soep-core,pl,plc0045_v1
soep-core,kp,kp7704,soep-core,pl,plc0045_h
soep-core,kp,kp7705,soep-core,pl,plc0046
soep-core,kp,kp7706,soep-core,pl,plc0047_v1
soep-core,kp,kp7706,soep-core,pl,plc0047_h
soep-core,kp,kp7707,soep-core,pl,plc0048
soep-core,kp,kp7708,soep-core,pl,plc0049_v1
soep-core,kp,kp7708,soep-core,pl,plc0049_h
soep-core,kp,kp7709,soep-core,pl,plc0050
soep-core,kp,kp7710,soep-core,pl,plc0051_v1
soep-core,kp,kp7710,soep-core,pl,plc0051_h
soep-core,kp,kp7711,soep-core,pl,plc0052
soep-core,kp,kp7712,soep-core,pl,plc0053_v1
soep-core,kp,kp7712,soep-core,pl,plc0053_h
soep-core,kp,kp7713,soep-core,pl,plc0054
soep-core,kp,kp7801,soep-core,pl,plc0057_v1
soep-core,kp,kp7801,soep-core,pl,plc0057_h
soep-core,kp,kp7802,soep-core,pl,plc0058_v2
soep-core,kp,kp7803,soep-core,pl,plc0023
soep-core,kp,kp7804,soep-core,pl,plc0024_v2
soep-core,kp,kp7805,soep-core,pl,plc0025
soep-core,kp,kp7901,soep-core,pl,plc0220_v2
soep-core,kp,kp7901,soep-core,pl,plc0220_h
soep-core,kp,kp7902o,soep-core,pl,plc0222_v1
soep-core,kp,kp7902o,soep-core,pl,plc0222_h
soep-core,kp,kp7903,soep-core,pl,plc0220_v1
soep-core,kp,kp7903,soep-core,pl,plc0220_h
soep-core,kp,kp7904,soep-core,pl,plc0236_v1
soep-core,kp,kp7904,soep-core,pl,plc0236_h
soep-core,kp,kp7905,soep-core,pl,plc0245_v1
soep-core,kp,kp7905,soep-core,pl,plc0245_h
soep-core,kp,kp7906,soep-core,pl,plc0224_v1
soep-core,kp,kp7906,soep-core,pl,plc0224_h
soep-core,kp,kp7907,soep-core,pl,plc0243_v1
soep-core,kp,kp7907,soep-core,pl,plc0243_h
soep-core,kp,kp7908,soep-core,pl,plc0238_v1
soep-core,kp,kp7908,soep-core,pl,plc0238_h
soep-core,kp,kp7909,soep-core,pl,plc0240_v1
soep-core,kp,kp7909,soep-core,pl,plc0240_h
soep-core,kp,kp7910,soep-core,pl,plc0249_v1
soep-core,kp,kp7910,soep-core,pl,plc0249_h
soep-core,kp,kp7911,soep-core,pl,plc0268_v2
soep-core,kp,kp7911,soep-core,pl,plc0268_h
soep-core,kp,kp7912o,soep-core,pl,plc0267_v1
soep-core,kp,kp7912o,soep-core,pl,plc0267_h
soep-core,kp,kp7913,soep-core,pl,plc0268_v1
soep-core,kp,kp7913,soep-core,pl,plc0268_h
soep-core,kp,kp7914,soep-core,pl,plc0279_v1
soep-core,kp,kp7914,soep-core,pl,plc0279_h
soep-core,kp,kp7915,soep-core,pl,plc0247_v1
soep-core,kp,kp7915,soep-core,pl,plc0247_h
soep-core,kp,kp7916,soep-core,pl,plc0270_v1
soep-core,kp,kp7916,soep-core,pl,plc0270_h
soep-core,kp,kp7917,soep-core,pl,plc0286_v1
soep-core,kp,kp7917,soep-core,pl,plc0286_h
soep-core,kp,kp7918,soep-core,pl,plc0281_v1
soep-core,kp,kp7918,soep-core,pl,plc0281_h
soep-core,kp,kp7919,soep-core,pl,plc0283_v1
soep-core,kp,kp7919,soep-core,pl,plc0283_h
soep-core,kp,kp7920,soep-core,pl,plc0288_v1
soep-core,kp,kp7920,soep-core,pl,plc0288_h
soep-core,kp,kp8001,soep-core,pl,ple0099_v1
soep-core,kp,kp8001,soep-core,pl,ple0099_h
soep-core,kp,kp8002,soep-core,pl,ple0099_v2
soep-core,kp,kp8002,soep-core,pl,ple0099_h
soep-core,kp,kp8003,soep-core,pl,ple0099_v4
soep-core,kp,kp8003,soep-core,pl,ple0099_h
soep-core,kp,kp8004,soep-core,pl,ple0096_v1
soep-core,kp,kp8005,soep-core,pl,ple0099_v3
soep-core,kp,kp8005,soep-core,pl,ple0099_h
soep-core,kp,kp8006,soep-core,pl,ple0188
soep-core,kp,kp8101,soep-core,pl,ple0104_v1
soep-core,kp,kp8102,soep-core,pl,ple0104_v3
soep-core,kp,kp8103,soep-core,pl,ple0104_v2
soep-core,kp,kp8104,soep-core,pl,ple0104_v4
soep-core,kp,kp8105,soep-core,pl,ple0098_v2
soep-core,kp,kp8106,soep-core,pl,ple0104_v5
soep-core,kp,kp8107,soep-core,pl,ple0105
soep-core,kp,kp8108,soep-core,pl,ple0136_v1
soep-core,kp,kp8108,soep-core,pl,ple0136_h
soep-core,kp,kp8109,soep-core,pl,ple0138_v1
soep-core,kp,kp8109,soep-core,pl,ple0138_h
soep-core,kp,kp8110,soep-core,pl,ple0103
soep-core,kp,kp8201,soep-core,pl,plc0303_v3
soep-core,kp,kp8201,soep-core,pl,plc0303_h
soep-core,kp,kp8202,soep-core,pl,plc0304
soep-core,kp,kp8203,soep-core,pl,plc0305_v1
soep-core,kp,kp8203,soep-core,pl,plc0305_h
soep-core,kp,kp83,soep-core,pl,ple0008
soep-core,kp,kp8401,soep-core,pl,ple0040
soep-core,kp,kp8402,soep-core,pl,ple0041
soep-core,kp,kp8501,soep-core,pl,ple0038
soep-core,kp,kp8502,soep-core,pl,ple0039
soep-core,kp,kp8601,soep-core,pl,ple0073
soep-core,kp,kp8602,soep-core,pl,ple0060
soep-core,kp,kp8603,soep-core,pl,ple0061
soep-core,kp,kp8604,soep-core,pl,ple0062
soep-core,kp,kp8605,soep-core,pl,ple0063
soep-core,kp,kp8606,soep-core,pl,ple0064
soep-core,kp,kp8607,soep-core,pl,ple0065
soep-core,kp,kp8608,soep-core,pl,ple0066
soep-core,kp,kp8609,soep-core,pl,ple0067
soep-core,kp,kp8610,soep-core,pl,ple0068
soep-core,kp,kp8611,soep-core,pl,ple0069
soep-core,kp,kp8612,soep-core,pl,ple0070
soep-core,kp,kp8701,soep-core,pl,ple0053
soep-core,kp,kp8702,soep-core,pl,ple0055
soep-core,kp,kp8703,soep-core,pl,ple0056
soep-core,kp,kp8801,soep-core,pl,plb0023
soep-core,kp,kp8802,soep-core,pl,ple0044_v1
soep-core,kp,kp8802,soep-core,pl,ple0044_h
soep-core,kp,kp8803,soep-core,pl,ple0046
soep-core,kp,kp8804,soep-core,pl,plb0024_v1
soep-core,kp,kp8804,soep-core,pl,plb0024_h
soep-core,kp,kp8805,soep-core,pl,plb0024_v2
soep-core,kp,kp89,soep-core,pl,ple0042
soep-core,kp,kp9001,soep-core,pl,ple0076_v2
soep-core,kp,kp9002,soep-core,pl,ple0075
soep-core,kp,kp91,soep-core,pl,plh0007
soep-core,kp,kp9201,soep-core,pl,plh0011_v2
soep-core,kp,kp9201,soep-core,pl,plh0011_h
soep-core,kp,kp9202,soep-core,pl,plh0012_v6
soep-core,kp,kp9202,soep-core,pl,plh0012_h
soep-core,kp,kp9203,soep-core,pl,plh0013_v2
soep-core,kp,kp9203,soep-core,pl,plh0013_h
soep-core,kp,kp9301,soep-core,pl,plh0032
soep-core,kp,kp9302,soep-core,pl,plh0033
soep-core,kp,kp9303,soep-core,pl,plh0036
soep-core,kp,kp9304,soep-core,pl,plh0038
soep-core,kp,kp9305,soep-core,pl,plh0029
soep-core,kp,kp9306,soep-core,pl,plh0040
soep-core,kp,kp9307,soep-core,pl,plh0042
soep-core,kp,kp9308,soep-core,pl,plh0030
