study_name,dataset_name,variable_name,question_name,instrument_name
soep-core,bgp,bgpr122,12,soep-core-2016-pe
soep-core,bgp,bgpr123,12,soep-core-2016-pe
soep-core,bgp,bgpr124,12,soep-core-2016-pe
soep-core,bgp,bgpr12501,12,soep-core-2016-pe
soep-core,bgp,bgpr12502,12,soep-core-2016-pe
soep-core,bgp,bgpr12601,12,soep-core-2016-pe
soep-core,bgp,bgpr12602,12,soep-core-2016-pe
soep-core,bgp,bgpr12603,12,soep-core-2016-pe
soep-core,bgp,bgpr127,12,soep-core-2016-pe
soep-core,bgp,bgpr128,12,soep-core-2016-pe
soep-core,bgp,bgpr129,12,soep-core-2016-pe
soep-core,bgp,bgpr13001,13,soep-core-2016-pe
soep-core,bgp,bgpr13002,13,soep-core-2016-pe
soep-core,bgp,bgpr13003,13,soep-core-2016-pe
soep-core,bgp,bgpr13004,13,soep-core-2016-pe
soep-core,bgp,bgpr13005,13,soep-core-2016-pe
soep-core,bgp,bgpr131,13,soep-core-2016-pe
soep-core,bgp,bgpr132,13,soep-core-2016-pe
soep-core,bgp,bgpr133,13,soep-core-2016-pe
soep-core,bgp,bgpr134,13,soep-core-2016-pe
soep-core,bgp,bgpr135,13,soep-core-2016-pe
soep-core,bgp,bgpr136,13,soep-core-2016-pe
soep-core,bgp,bgpr137,13,soep-core-2016-pe
soep-core,bgp,bgpr138,13,soep-core-2016-pe
soep-core,bgp,bgpr140,14,soep-core-2016-pe
soep-core,bgp,bgpr141,14,soep-core-2016-pe
soep-core,bgp,bgpr142,14,soep-core-2016-pe
soep-core,bgp,bgpr143,14,soep-core-2016-pe
soep-core,bgp,bgpr144,14,soep-core-2016-pe
soep-core,bgp,bgpr16501,16,soep-core-2016-pe
soep-core,bgp,bgpr16502,16,soep-core-2016-pe
soep-core,bgp,bgpr16503,16,soep-core-2016-pe
soep-core,bgp,bgpr16504,16,soep-core-2016-pe
soep-core,bgp,bgpr16505,16,soep-core-2016-pe
soep-core,bgp,bgpr16506,16,soep-core-2016-pe
soep-core,bgp,bgpr170,17,soep-core-2016-pe
soep-core,bgp,bgpr189a01,18,soep-core-2016-pe
soep-core,bgp,bgpr189a02,18,soep-core-2016-pe
soep-core,bgp,bgpr199,19,soep-core-2016-pe
soep-core,bgp,bgpr202,20,soep-core-2016-pe
soep-core,bgp,bgpr203,20,soep-core-2016-pe
soep-core,bgp,bgpr210,21,soep-core-2016-pe
soep-core,bgp,bgpr211,21,soep-core-2016-pe
soep-core,bgp,bgpr212,21,soep-core-2016-pe
soep-core,bgp,bgpr21301,21,soep-core-2016-pe
soep-core,bgp,bgpr21302,21,soep-core-2016-pe
soep-core,bgp,bgpr21401,21,soep-core-2016-pe
soep-core,bgp,bgpr21402,21,soep-core-2016-pe
soep-core,bgp,bgpr21501,21,soep-core-2016-pe
soep-core,bgp,bgpr21502,21,soep-core-2016-pe
soep-core,bgp,bgpr31701,31,soep-core-2016-pe
soep-core,bgp,bgpr31702,31,soep-core-2016-pe
soep-core,bgp,bgpr31703,31,soep-core-2016-pe
soep-core,bgp,bgpr31704,31,soep-core-2016-pe
soep-core,bgp,bgpr31705,31,soep-core-2016-pe
soep-core,bgp,bgpr31706,31,soep-core-2016-pe
soep-core,bgp,bgpr319,31,soep-core-2016-pe
soep-core,bgp,bgpr320,32,soep-core-2016-pe
soep-core,bgp,bgpr321,32,soep-core-2016-pe
soep-core,bgp,bgpr322,32,soep-core-2016-pe
soep-core,bgp,bgpr323,32,soep-core-2016-pe
soep-core,bgp,bgpr324,32,soep-core-2016-pe
soep-core,bgp,bgpr326,32,soep-core-2016-pe
soep-core,bgp,bgpr327,32,soep-core-2016-pe
soep-core,bgp,bgpr345,34,soep-core-2016-pe
soep-core,bgp,bgpr346,34,soep-core-2016-pe
soep-core,bgp,bgpr347,34,soep-core-2016-pe
soep-core,bgp,bgpr348,34,soep-core-2016-pe
soep-core,bgp,bgpr357,35,soep-core-2016-pe
soep-core,bgp,bgpr358,35,soep-core-2016-pe
soep-core,bgp,bgpr359,35,soep-core-2016-pe
soep-core,bgp,bgpr360,36,soep-core-2016-pe
soep-core,bgp,bgpr361,36,soep-core-2016-pe
soep-core,bgp,bgpr362,36,soep-core-2016-pe
soep-core,bgp,bgpr363,36,soep-core-2016-pe
soep-core,bgp,bgpr364,36,soep-core-2016-pe
soep-core,bgp,bgpr365,36,soep-core-2016-pe
soep-core,bgp,bgpr370,37,soep-core-2016-pe
soep-core,bgp,bgpr371,37,soep-core-2016-pe
soep-core,bgp,bgpr372,37,soep-core-2016-pe
soep-core,bgp,bgpr373,37,soep-core-2016-pe
soep-core,bgp,bgpr374,37,soep-core-2016-pe
soep-core,bgp,bgpr375,37,soep-core-2016-pe
soep-core,bgp,bgpr376,37,soep-core-2016-pe
soep-core,bgp,bgpr377,37,soep-core-2016-pe
soep-core,bgp,bgpr378,37,soep-core-2016-pe
soep-core,bgp,bgpr379,37,soep-core-2016-pe
soep-core,bgp,bgpr380,38,soep-core-2016-pe
soep-core,bgp,bgpr381,38,soep-core-2016-pe
soep-core,bgp,bgpr382,38,soep-core-2016-pe
soep-core,bgp,bgpr383,38,soep-core-2016-pe
soep-core,bgp,bgpr384,38,soep-core-2016-pe
soep-core,bgp,bgpr385,38,soep-core-2016-pe
soep-core,bgp,bgpr386,38,soep-core-2016-pe
soep-core,bgp,bgpr387,38,soep-core-2016-pe
soep-core,bgp,bgpr388,38,soep-core-2016-pe
soep-core,bgp,bgpr389,38,soep-core-2016-pe
soep-core,bgp,bgpr390,39,soep-core-2016-pe
soep-core,bgp,bgpr3901,39,soep-core-2016-pe
soep-core,bgp,bgpr3902,39,soep-core-2016-pe
soep-core,bgp,bgpr3903,39,soep-core-2016-pe
soep-core,bgp,bgpr391,39,soep-core-2016-pe
soep-core,bgp,bgpr392,39,soep-core-2016-pe
soep-core,bgp,bgpr393,39,soep-core-2016-pe
soep-core,bgp,bgpr394,39,soep-core-2016-pe
soep-core,bgp,bgpr395,39,soep-core-2016-pe
soep-core,bgp,bgpr4001,40,soep-core-2016-pe
soep-core,bgp,bgpr4002,40,soep-core-2016-pe
soep-core,bgp,bgpr41,41,soep-core-2016-pe
soep-core,bgp,bgpr4201,42,soep-core-2016-pe
soep-core,bgp,bgpr4202,42,soep-core-2016-pe
soep-core,bgp,bgpr43,43,soep-core-2016-pe
soep-core,bgp,bgpr4401,44,soep-core-2016-pe
soep-core,bgp,bgpr4402,44,soep-core-2016-pe
soep-core,bgp,bgpr444,44,soep-core-2016-pe
soep-core,bgp,bgpr44501,44,soep-core-2016-pe
soep-core,bgp,bgpr44502,44,soep-core-2016-pe
soep-core,bgp,bgpr44503,44,soep-core-2016-pe
soep-core,bgp,bgpr44504,44,soep-core-2016-pe
soep-core,bgp,bgpr44505,44,soep-core-2016-pe
soep-core,bgp,bgpr44506,44,soep-core-2016-pe
soep-core,bgp,bgpr44802,44,soep-core-2016-pe
soep-core,bgp,bgpr44803,44,soep-core-2016-pe
soep-core,bgp,bgpr45,45,soep-core-2016-pe
soep-core,bgp,bgpr45002,45,soep-core-2016-pe
soep-core,bgp,bgpr45003,45,soep-core-2016-pe
soep-core,bgp,bgpr45202,45,soep-core-2016-pe
soep-core,bgp,bgpr45203,45,soep-core-2016-pe
soep-core,bgp,bgpr45402,45,soep-core-2016-pe
soep-core,bgp,bgpr45403,45,soep-core-2016-pe
soep-core,bgp,bgpr45602,45,soep-core-2016-pe
soep-core,bgp,bgpr45603,45,soep-core-2016-pe
soep-core,bgp,bgpr4601,46,soep-core-2016-pe
soep-core,bgp,bgpr4602,46,soep-core-2016-pe
soep-core,bgp,bgpr47,47,soep-core-2016-pe
soep-core,bgp,bgpr48,48,soep-core-2016-pe
soep-core,bgp,bgpr49,49,soep-core-2016-pe
soep-core,bgp,bgpr50,50,soep-core-2016-pe
soep-core,bgp,bgpr58,58,soep-core-2016-pe
soep-core,bgp,bgpr59,59,soep-core-2016-pe
soep-core,bgp,bgpr60,60,soep-core-2016-pe
soep-core,bgp,bgpr61,61,soep-core-2016-pe
soep-core,bgp,bgpr62,62,soep-core-2016-pe
soep-core,bgp,bgpr63,63,soep-core-2016-pe
soep-core,bgp,bgpr64,64,soep-core-2016-pe
soep-core,bgp,bgpr65,65,soep-core-2016-pe
soep-core,bgp,bgpr66,66,soep-core-2016-pe
soep-core,bgp,bgpr7101,71,soep-core-2016-pe
soep-core,bgp,bgpr7102,71,soep-core-2016-pe
soep-core,bgp,bgpr7103,71,soep-core-2016-pe
soep-core,bgp,bgpr7104,71,soep-core-2016-pe
soep-core,bgp,bgpr7105,71,soep-core-2016-pe
soep-core,bgp,bgpr7201,72,soep-core-2016-pe
soep-core,bgp,bgpr73,73,soep-core-2016-pe
soep-core,bgp,bgpr74,74,soep-core-2016-pe
soep-core,bgp,bgpr75,75,soep-core-2016-pe
soep-core,bgp,bgpr7701,77,soep-core-2016-pe
soep-core,bgp,bgpr78,78,soep-core-2016-pe
soep-core,bgp,bgpr79,79,soep-core-2016-pe
soep-core,bgp,bgpr80,80,soep-core-2016-pe
soep-core,bgp,bgpr81,81,soep-core-2016-pe
soep-core,bgp,bgpr82,82,soep-core-2016-pe
soep-core,bgp,bgpr83,83,soep-core-2016-pe
soep-core,bgp,bgpr84,84,soep-core-2016-pe
soep-core,bgp,bgpr85,85,soep-core-2016-pe
soep-core,bgp,bgpr86,86,soep-core-2016-pe
soep-core,bgp,bgpr94,94,soep-core-2016-pe
soep-core,bgp,bgpr9501,95,soep-core-2016-pe
soep-core,bgp,bgpr9502,95,soep-core-2016-pe
soep-core,bgp,bgpr9601,96,soep-core-2016-pe
soep-core,bgp,bgpr9602,96,soep-core-2016-pe
soep-core,bgp,bgpr9603,96,soep-core-2016-pe
soep-core,bgp,bgpr97,97,soep-core-2016-pe
soep-core,bgp,bgpr98,98,soep-core-2016-pe
soep-core,bgp,bgpr99,99,soep-core-2016-pe
soep-core,bgp_mig,bgpm185a07,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185a08,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185a09,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185a10,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185b01,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185b02,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185b03,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm185b04,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm186c10,18,soep-core-2016-pe
soep-core,bgp_mig,bgpm191,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19202,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19401,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19402,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19403,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19701,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19702,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19703,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19704,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19705,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19706,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm19707,19,soep-core-2016-pe
soep-core,bgp_mig,bgpm20701,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20702,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20703,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20704,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20705,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20706,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20707,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20708,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20709,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20710,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20711,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20712,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20713,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20714,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20715,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20716,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20717,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20718,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20719,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20720,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20721,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20722,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20723,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20724,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20725,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20726,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20727,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm20728,20,soep-core-2016-pe
soep-core,bgp_mig,bgpm21401,21,soep-core-2016-pe
soep-core,bgp_mig,bgpm21402,21,soep-core-2016-pe
soep-core,bgp_mig,bgpm21403,21,soep-core-2016-pe
soep-core,bgp_mig,bgpm218,21,soep-core-2016-pe
soep-core,bgp_mig,bgpm219,21,soep-core-2016-pe
soep-core,bgp_mig,bgpm22601,22,soep-core-2016-pe
soep-core,bgp_mig,bgpm22602,22,soep-core-2016-pe
soep-core,bgp_mig,bgpm22603,22,soep-core-2016-pe
soep-core,bgp_mig,bgpm22604,22,soep-core-2016-pe
soep-core,bgp_mig,bgpm22605,22,soep-core-2016-pe
soep-core,bgp_mig,bgpm23101,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm233,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm233a01,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm233a02,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm233a03,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm234,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm235,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm236,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm23701,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm23702,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm23703,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm23704,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm23705,23,soep-core-2016-pe
soep-core,bgp_mig,bgpm241,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm243,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm244w01,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm244w03,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm244x01,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm244x03,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm245w01,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm245w02,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm245w03,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm245x01,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm245x02,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm245x03,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm24709,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm24710,24,soep-core-2016-pe
soep-core,bgp_mig,bgpm25403,25,soep-core-2016-pe
soep-core,bgp_mig,bgpm25404,25,soep-core-2016-pe
soep-core,bgp_mig,bgpm26401,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26402,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26403,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26404,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26405,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26501,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26502,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26503,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26504,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26505,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm26506,26,soep-core-2016-pe
soep-core,bgp_mig,bgpm48,48,soep-core-2016-pe
soep-core,bgp_mig,bgpm49,49,soep-core-2016-pe
soep-core,bgp_mig,bgpm53,53,soep-core-2016-pe
soep-core,bgp_mig,bgpm54,54,soep-core-2016-pe
soep-core,bgp_mig,bgpm55,55,soep-core-2016-pe
soep-core,bgp_mig,bgpm56,56,soep-core-2016-pe
soep-core,bgp_mig,bgpm57,57,soep-core-2016-pe
soep-core,bgp_mig,bgpm6201,62,soep-core-2016-pe
soep-core,bgp_mig,bgpm6202,62,soep-core-2016-pe
soep-core,bgp_mig,bgpm6203,62,soep-core-2016-pe
soep-core,bgp_refugees,bgpr0101,1,soep-core-2016-pe
soep-core,bgp_refugees,bgpr100,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10101,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10102,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10201,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10202,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10203,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr103,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr104,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr105,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr106,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10701,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10702,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10801,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10802,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr10803,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr109,10,soep-core-2016-pe
soep-core,bgp_refugees,bgpr110,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr111,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr112,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11301,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11302,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11401,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11402,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11403,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr115,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr116,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr117,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr118,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11901,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr11902,11,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12001,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12002,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12003,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr121,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr122,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr123,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr124,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12501,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12502,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12601,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12602,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr12603,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr127,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr128,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr129,12,soep-core-2016-pe
soep-core,bgp_refugees,bgpr13001,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr13002,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr13003,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr13004,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr13005,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr131,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr132,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr133,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr134,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr135,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr136,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr137,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr138,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr139,13,soep-core-2016-pe
soep-core,bgp_refugees,bgpr140,14,soep-core-2016-pe
soep-core,bgp_refugees,bgpr141,14,soep-core-2016-pe
soep-core,bgp_refugees,bgpr142,14,soep-core-2016-pe
soep-core,bgp_refugees,bgpr143,14,soep-core-2016-pe
soep-core,bgp_refugees,bgpr144,14,soep-core-2016-pe
soep-core,bgp_refugees,bgpr16501,16,soep-core-2016-pe
soep-core,bgp_refugees,bgpr16502,16,soep-core-2016-pe
soep-core,bgp_refugees,bgpr16503,16,soep-core-2016-pe
soep-core,bgp_refugees,bgpr16504,16,soep-core-2016-pe
soep-core,bgp_refugees,bgpr16505,16,soep-core-2016-pe
soep-core,bgp_refugees,bgpr16506,16,soep-core-2016-pe
soep-core,bgp_refugees,bgpr170,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr171_isco08,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr171_isco88,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr171_kldb2010,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr171_kldb92,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr174_nace,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr174_nace2,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr175,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr17801,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr17802,17,soep-core-2016-pe
soep-core,bgp_refugees,bgpr183,18,soep-core-2016-pe
soep-core,bgp_refugees,bgpr188,18,soep-core-2016-pe
soep-core,bgp_refugees,bgpr189a01,18,soep-core-2016-pe
soep-core,bgp_refugees,bgpr189a02,18,soep-core-2016-pe
soep-core,bgp_refugees,bgpr199,19,soep-core-2016-pe
soep-core,bgp_refugees,bgpr202,20,soep-core-2016-pe
soep-core,bgp_refugees,bgpr203,20,soep-core-2016-pe
soep-core,bgp_refugees,bgpr210,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr211,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr212,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr21301,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr21302,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr21401,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr21402,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr21501,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr21502,21,soep-core-2016-pe
soep-core,bgp_refugees,bgpr293,29,soep-core-2016-pe
soep-core,bgp_refugees,bgpr312,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr313,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr314,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr315,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr31701,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr31702,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr31703,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr31704,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr31705,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr31706,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr319,31,soep-core-2016-pe
soep-core,bgp_refugees,bgpr320,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr321,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr322,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr323,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr324,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr326,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr327,32,soep-core-2016-pe
soep-core,bgp_refugees,bgpr345,34,soep-core-2016-pe
soep-core,bgp_refugees,bgpr346,34,soep-core-2016-pe
soep-core,bgp_refugees,bgpr347,34,soep-core-2016-pe
soep-core,bgp_refugees,bgpr348,34,soep-core-2016-pe
soep-core,bgp_refugees,bgpr357,35,soep-core-2016-pe
soep-core,bgp_refugees,bgpr358,35,soep-core-2016-pe
soep-core,bgp_refugees,bgpr359,35,soep-core-2016-pe
soep-core,bgp_refugees,bgpr360,36,soep-core-2016-pe
soep-core,bgp_refugees,bgpr361,36,soep-core-2016-pe
soep-core,bgp_refugees,bgpr362,36,soep-core-2016-pe
soep-core,bgp_refugees,bgpr363,36,soep-core-2016-pe
soep-core,bgp_refugees,bgpr364,36,soep-core-2016-pe
soep-core,bgp_refugees,bgpr365,36,soep-core-2016-pe
soep-core,bgp_refugees,bgpr370,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr371,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr372,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr373,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr374,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr375,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr376,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr377,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr378,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr379,37,soep-core-2016-pe
soep-core,bgp_refugees,bgpr380,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr381,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr382,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr383,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr384,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr385,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr386,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr387,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr388,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr389,38,soep-core-2016-pe
soep-core,bgp_refugees,bgpr390,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr3901,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr3902,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr3903,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr391,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr392,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr393,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr394,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr395,39,soep-core-2016-pe
soep-core,bgp_refugees,bgpr4001,40,soep-core-2016-pe
soep-core,bgp_refugees,bgpr4002,40,soep-core-2016-pe
soep-core,bgp_refugees,bgpr41,41,soep-core-2016-pe
soep-core,bgp_refugees,bgpr4201,42,soep-core-2016-pe
soep-core,bgp_refugees,bgpr4202,42,soep-core-2016-pe
soep-core,bgp_refugees,bgpr43,43,soep-core-2016-pe
soep-core,bgp_refugees,bgpr4401,44,soep-core-2016-pe
soep-core,bgp_refugees,bgpr4402,44,soep-core-2016-pe
soep-core,bgp_refugees,bgpr444,44,soep-core-2016-pe
soep-core,bgp_refugees,bgpr44501,44,soep-core-2016-pe
soep-core,bgp_refugees,bgpr44502,44,soep-core-2016-pe
