study,dataset,variable,label,concept,questionnaire,question,item,is_primary_key,basket_key,basket_is_default
soep-core,yhgen,froom08,,_hgen_hgfroom,,,,,,false
soep-core,yhgen,fsize08,,_hgen_hgfsize,,,,,,false
soep-core,yhgen,futil08,,_hgen_hgfutil,,,,,,false
soep-core,yhgen,heat08,,_hgen_hgheat,,,,,,false
soep-core,yhgen,hhnr,,_cid,,,,,,false
soep-core,yhgen,hhnrakt,,_hid,,,,,,false
soep-core,yhgen,hinc08,,_hgen_hghinc,,,,,,false
soep-core,yhgen,hmode08,,_hgen_hghmode,,,,,,false
soep-core,yhgen,hmonth08,,_hgen_hghmonth,,,,,,false
soep-core,yhgen,i1hinc08,,_hgen_hgi1hinc,,,,,,false
soep-core,yhgen,i2hinc08,,_hgen_hgi2hinc,,,,,,false
soep-core,yhgen,i3hinc08,,_hgen_hgi3hinc,,,,,,false
soep-core,yhgen,i4hinc08,,_hgen_hgi4hinc,,,,,,false
soep-core,yhgen,i5hinc08,,_hgen_hgi5hinc,,,,,,false
soep-core,yhgen,moveyr08,,_hgen_hgmoveyr,,,,,,false
soep-core,yhgen,norent08,,_hgen_hgnorent,,,,,,false
soep-core,yhgen,nuts108,,_hgen_hgnuts1,,,,,,false
soep-core,yhgen,osubs08,,_hgen_hgosubs,,,,,,false
soep-core,yhgen,owner08,,_hgen_hgowner,,,,,,false
soep-core,yhgen,reduc08,,_hgen_hgreduc,,,,,,false
soep-core,yhgen,rent08,,_hgen_hgrent,,,,,,false
soep-core,yhgen,reval08,,_hgen_hgreval,,,,,,false
soep-core,yhgen,room08,,_hgen_hgroom,,,,,,false
soep-core,yhgen,rsubs08,,_hgen_hgrsubs,,,,,,false
soep-core,yhgen,seval08,,_hgen_hgseval,,,,,,false
soep-core,yhgen,size08,,_hgen_hgsize,,,,,,false
soep-core,yhgen,subsid08,,_hgen_hgsubsid,,,,,,false
soep-core,yhgen,typ1hh08,,_hgen_hgtyp1hh,,,,,,false
soep-core,yhgen,typ2hh08,,_hgen_hgtyp2hh,,,,,,false
soep-core,yhgen,util08,,_hgen_hgutil,,,,,,false
soep-core,yhgen,yhhnr,,_hid,,,,,,false
soep-core,ykind,hhnr,,_cid,,,,,,false
soep-core,ykind,hhnrakt,,_hid,,,,,,false
soep-core,ykind,persnr,,_pid,,,,,,false
soep-core,ykind,welle,,jahr,,,,,,false
soep-core,ykind,yhhgr,,hhgr,,,,,,false
soep-core,ykind,yhhnr,,_hid,,,,,,false
soep-core,ykind,yk62,,hknr,,,,,,false
soep-core,ykind,yk6301,,hein1,,,,,,false
soep-core,ykind,yk6303,,hein3,,,,,,false
soep-core,ykind,yk6304,,hein4,,,,,,false
soep-core,ykind,yk64,,hein9,,,,,,false
soep-core,ykind,yk6501,,item_2141,,,,,,false
soep-core,ykind,yk6502,,hbet2,,,,,,false
soep-core,ykind,yk6503,,hbet3,,,,,,false
soep-core,ykind,yk6504,,hbet5,,,,,,false
soep-core,ykind,yk6505,,hbet4,,,,,,false
soep-core,ykind,yk6601,,hakt01,,,,,,false
soep-core,ykind,yk6602,,hakt02,,,,,,false
soep-core,ykind,yk6603,,hakt03,,,,,,false
soep-core,ykind,yk6604,,hakt04,,,,,,false
soep-core,ykind,yk6605,,hakt05,,,,,,false
soep-core,ykind,yk6606,,hakt06,,,,,,false
soep-core,ykind,yk6607,,hakt07,,,,,,false
soep-core,ykind,yk6608,,hakt08,,,,,,false
soep-core,ykind,yk6609,,hakt09,,,,,,false
soep-core,ykind,yk6610,,hakt10,,,,,,false
soep-core,ykind,yk6611,,hakt11,,,,,,false
soep-core,ykind,yk6612,,hakt12,,,,,,false
soep-core,ykind,yk6613,,hakt13,,,,,,false
soep-core,ykind,yk6614,,hakt14,,,,,,false
soep-core,ykind,yk6615,,hakt15,,,,,,false
soep-core,ykind,yk6616,,hakt16,,,,,,false
soep-core,ykind,yk6617,,hakt17,,,,,,false
soep-core,ykind,ykgjahr,,item_2106,,,,,,false
soep-core,ykind,ykhv,,_ptr_to_khv,,,,,,false
soep-core,ykind,ykhvp,,_ptr_to_khv_prtn,,,,,,false
soep-core,ykind,ykinhh,,_kinhh,,,,,,false
soep-core,ykind,ykmup,,_ptr_to_mutti_prtnr,,,,,,false
soep-core,ykind,ykmutti,,_ptr_to_mutti,,,,,,false
soep-core,ykind,yksex,,item_2107,,,,,,false
soep-core,ykind,ykstell,,_kstell,,,,,,false
soep-core,ykind,ykzahl,,_kzahl,,,,,,false
soep-core,yp,hhnr,,_cid,,,,,,false
soep-core,yp,hhnrakt,,_hid,,,,,,false
soep-core,yp,intid,,intid,,,,,,false
soep-core,yp,persnr,,_pid,,,,,,false
soep-core,yp,sample1,,sample1,,,,,,false
soep-core,yp,welle,,jahr,,,,,,false
soep-core,yp,yhhnr,,_hid,,,,,,false
soep-core,yp,yp0101,,pzuf01,,,,,,false
soep-core,yp,yp0102,,pzuf20,,,,,,false
soep-core,yp,yp0103,,pzuf02,,,,,,false
soep-core,yp,yp0104,,pzuf03,,,,,,false
soep-core,yp,yp0105,,pzuf04,,,,,,false
soep-core,yp,yp0106,,pzuf05,,,,,,false
soep-core,yp,yp0107,,pzuf06,,,,,,false
soep-core,yp,yp0108,,pzuf07,,,,,,false
soep-core,yp,yp0109,,pzuf08,,,,,,false
soep-core,yp,yp0110,,pzuf13,,,,,,false
soep-core,yp,yp0111,,pzuf09,,,,,,false
soep-core,yp,yp0201,,pgef1,,,,,,false
soep-core,yp,yp0202,,pgef2,,,,,,false
soep-core,yp,yp0203,,pgef3,,,,,,false
soep-core,yp,yp0204,,pgef4,,,,,,false
soep-core,yp,yp0301,,pbez01,,,,,,false
soep-core,yp,yp0302,,pbez02,,,,,,false
soep-core,yp,yp0303,,pbez03,,,,,,false
soep-core,yp,yp04,,pbez04,,,,,,false
soep-core,yp,yp05,,pbez05,,,,,,false
soep-core,yp,yp06,,pbez06,,,,,,false
soep-core,yp,yp0701,,pbez07,,,,,,false
soep-core,yp,yp0702,,pbez08,,,,,,false
soep-core,yp,yp0703,,pbez09,,,,,,false
soep-core,yp,yp08,,pbez10,,,,,,false
soep-core,yp,yp09,,pged,,,,,,false
soep-core,yp,yp10,,prisk,,,,,,false
soep-core,yp,yp100,,pges02,,,,,,false
soep-core,yp,yp101,,pges03,,,,,,false
soep-core,yp,yp10201,,pges04,,,,,,false
soep-core,yp,yp10202,,pges05,,,,,,false
soep-core,yp,yp10203,,pges06,,,,,,false
soep-core,yp,yp10204,,pges07,,,,,,false
soep-core,yp,yp10205,,pges08,,,,,,false
soep-core,yp,yp10206,,pges09,,,,,,false
soep-core,yp,yp10207,,pges10,,,,,,false
soep-core,yp,yp10208,,pges11,,,,,,false
soep-core,yp,yp10209,,pges12,,,,,,false
soep-core,yp,yp10210,,pges13,,,,,,false
soep-core,yp,yp10301,,pschl1,,,,,,false
soep-core,yp,yp10302,,pschl2,,,,,,false
soep-core,yp,yp104,,pessen,,,,,,false
soep-core,yp,yp10501,,palk1,,,,,,false
soep-core,yp,yp10502,,palk2,,,,,,false
soep-core,yp,yp10503,,palk3,,,,,,false
soep-core,yp,yp10504,,palk4,,,,,,false
soep-core,yp,yp10601,,prauch1,,,,,,false
soep-core,yp,yp10602,,prauch2,,,,,,false
soep-core,yp,yp10603,,prauch3,,,,,,false
soep-core,yp,yp10604,,prauch4,,,,,,false
soep-core,yp,yp10605,,prauchka,,,,,,false
soep-core,yp,yp107,,pgr,,,,,,false
soep-core,yp,yp108,,pkilo,,,,,,false
soep-core,yp,yp10901,,pbeh1,,,,,,false
soep-core,yp,yp10902,,pbeh2,,,,,,false
soep-core,yp,yp11,,pimp,,,,,,false
soep-core,yp,yp11001,,pdr1,,,,,,false
soep-core,yp,yp11002,,pdr2,,,,,,false
soep-core,yp,yp111,,pkr1,,,,,,false
soep-core,yp,yp11201,,pkr2,,,,,,false
soep-core,yp,yp11202,,pkr3,,,,,,false
soep-core,yp,yp113,,pkr4,,,,,,false
soep-core,yp,yp11401,,pkr5,,,,,,false
soep-core,yp,yp11402,,pkr6,,,,,,false
soep-core,yp,yp115,,pbei,,,,,,false
soep-core,yp,yp116,,pkkw,,,,,,false
soep-core,yp,yp117,,pkv01,,,,,,false
soep-core,yp,yp118,,pkv02,,,,,,false
soep-core,yp,yp119,,pkv03,,,,,,false
soep-core,yp,yp12001,,pkt01,,,,,,false
soep-core,yp,yp12002,,pkt02,,,,,,false
soep-core,yp,yp12003,,pkt03,,,,,,false
soep-core,yp,yp12004,,pkt04,,,,,,false
soep-core,yp,yp12005,,pkt05,,,,,,false
soep-core,yp,yp12006,,pkt06,,,,,,false
soep-core,yp,yp12007,,pkt07,,,,,,false
soep-core,yp,yp12008,,pkt08,,,,,,false
soep-core,yp,yp12009,,pkt09,,,,,,false
soep-core,yp,yp1201,,pwerk1,,,,,,false
soep-core,yp,yp12010,,pktka,,,,,,false
soep-core,yp,yp1202,,pwerk2,,,,,,false
soep-core,yp,yp1203,,pwerk3,,,,,,false
soep-core,yp,yp1204,,pwerk4,,,,,,false
soep-core,yp,yp1205,,pwerk5,,,,,,false
soep-core,yp,yp1206,,pwerk6,,,,,,false
soep-core,yp,yp1207,,pwerk7,,,,,,false
soep-core,yp,yp1208,,pwerk8,,,,,,false
soep-core,yp,yp1209,,pwerkka,,,,,,false
soep-core,yp,yp121,,pkv04,,,,,,false
soep-core,yp,yp12201,,pkv05,,,,,,false
soep-core,yp,yp12202,,pkv06,,,,,,false
soep-core,yp,yp12301,,pkv07,,,,,,false
soep-core,yp,yp12302,,pkv08,,,,,,false
soep-core,yp,yp12303,,pkv09,,,,,,false
soep-core,yp,yp12304,,pkv10,,,,,,false
soep-core,yp,yp12305,,pkv11,,,,,,false
soep-core,yp,yp12306,,pkv12,,,,,,false
soep-core,yp,yp124,,ppkv01,,,,,,false
soep-core,yp,yp12501,,ppkv02,,,,,,false
soep-core,yp,yp12502,,ppkv03,,,,,,false
soep-core,yp,yp12601,,ppkv04,,,,,,false
soep-core,yp,yp12602,,ppkv05,,,,,,false
soep-core,yp,yp127,,ppkv06,,,,,,false
soep-core,yp,yp12801,,ppkv09,,,,,,false
soep-core,yp,yp12802,,ppkv10,,,,,,false
soep-core,yp,yp129,,ppol1,,,,,,false
soep-core,yp,yp13,,p7tag,,,,,,false
soep-core,yp,yp130,,ppol2,,,,,,false
soep-core,yp,yp13101,,ppol3,,,,,,false
soep-core,yp,yp13102,,ppol4,,,,,,false
soep-core,yp,yp13201,,psor01,,,,,,false
soep-core,yp,yp13202,,psor02,,,,,,false
soep-core,yp,yp13203,,psor03,,,,,,false
soep-core,yp,yp13204,,psor04,,,,,,false
soep-core,yp,yp13205,,psor05,,,,,,false
soep-core,yp,yp13206,,psor12,,,,,,false
soep-core,yp,yp13207,,psor06,,,,,,false
soep-core,yp,yp13208,,psor07,,,,,,false
soep-core,yp,yp13209,,psor08,,,,,,false
soep-core,yp,yp13210,,psor09,,,,,,false
soep-core,yp,yp13211,,psor10,,,,,,false
soep-core,yp,yp13212,,psornr,,,,,,false
soep-core,yp,yp133,,pmusp1,,,,,,false
soep-core,yp,yp13401,,pmusp2,,,,,,false
soep-core,yp,yp13402,,pmusp3,,,,,,false
soep-core,yp,yp13403,,pmusp4,,,,,,false
soep-core,yp,yp13404,,pmusp5,,,,,,false
soep-core,yp,yp135,,pna04,,,,,,false
soep-core,yp,yp136,,pnat01,,,,,,false
soep-core,yp,yp137,,psta1,,,,,,false
soep-core,yp,yp13801,,psta2,,,,,,false
soep-core,yp,yp13802,,psta2nr,,,,,,false
soep-core,yp,yp139,,psta3,,,,,,false
soep-core,yp,yp14,,perz,,,,,,false
soep-core,yp,yp140,,pnatnr,,,,,,false
soep-core,yp,yp141,,pnat02,,,,,,false
soep-core,yp,yp142,,pna09,,,,,,false
soep-core,yp,yp143,,pnat05,,,,,,false
soep-core,yp,yp144,,pnat10,,,,,,false
soep-core,yp,yp14501,,pnat11,,,,,,false
soep-core,yp,yp14502,,pnat12,,,,,,false
soep-core,yp,yp14503,,pnat13,,,,,,false
soep-core,yp,yp146,,pnat14,,,,,,false
soep-core,yp,yp147,,pnat15,,,,,,false
soep-core,yp,yp14801,,psex,,,,,,false
soep-core,yp,yp14802,,gebjahr,,,,,,false
soep-core,yp,yp149,,pfamst,,,,,,false
soep-core,yp,yp15,,palo,,,,,,false
soep-core,yp,yp15001,,pp1,,,,,,false
soep-core,yp,yp15002,,pp2,,,,,,false
soep-core,yp,yp15003,,ppnr,,,,,,false
soep-core,yp,yp151,,peink,,,,,,false
soep-core,yp,yp152,,pwort,,,,,,false
soep-core,yp,yp153011,,punt11,,,,,,false
soep-core,yp,yp153012,,punt12,,,,,,false
soep-core,yp,yp153013,,punt13,,,,,,false
soep-core,yp,yp153014,,punt14,,,,,,false
soep-core,yp,yp153021,,punt21,,,,,,false
soep-core,yp,yp153022,,punt22,,,,,,false
soep-core,yp,yp153023,,punt23,,,,,,false
soep-core,yp,yp153024,,punt24,,,,,,false
soep-core,yp,yp153031,,punt31,,,,,,false
soep-core,yp,yp153032,,punt32,,,,,,false
soep-core,yp,yp153033,,punt33,,,,,,false
soep-core,yp,yp153034,,punt34,,,,,,false
soep-core,yp,yp153041,,punt41,,,,,,false
soep-core,yp,yp153042,,punt42,,,,,,false
soep-core,yp,yp153043,,punt43,,,,,,false
soep-core,yp,yp153044,,punt44,,,,,,false
soep-core,yp,yp153051,,punt51,,,,,,false
soep-core,yp,yp153052,,punt52,,,,,,false
soep-core,yp,yp153053,,punt53,,,,,,false
soep-core,yp,yp153054,,punt54,,,,,,false
soep-core,yp,yp15306,,puntno,,,,,,false
soep-core,yp,yp15401,,pfs011,,,,,,false
soep-core,yp,yp15402,,pfs012,,,,,,false
soep-core,yp,yp15403,,pfs013,,,,,,false
soep-core,yp,yp15404,,pfs021,,,,,,false
soep-core,yp,yp15405,,pfs022,,,,,,false
soep-core,yp,yp15406,,pfs023,,,,,,false
soep-core,yp,yp15407,,pfs031,,,,,,false
soep-core,yp,yp15408,,pfs032,,,,,,false
soep-core,yp,yp15409,,pfs033,,,,,,false
soep-core,yp,yp15410,,pfs111,,,,,,false
soep-core,yp,yp15411,,pfs112,,,,,,false
soep-core,yp,yp15412,,pfs113,,,,,,false
soep-core,yp,yp15413,,pfs041,,,,,,false
soep-core,yp,yp15414,,pfs042,,,,,,false
soep-core,yp,yp15415,,pfs043,,,,,,false
soep-core,yp,yp15416,,pfs051,,,,,,false
soep-core,yp,yp15417,,pfs052,,,,,,false
soep-core,yp,yp15418,,pfs053,,,,,,false
soep-core,yp,yp15419,,pfs061,,,,,,false
soep-core,yp,yp15420,,pfs062,,,,,,false
soep-core,yp,yp15421,,pfs063,,,,,,false
soep-core,yp,yp15422,,pfs071,,,,,,false
soep-core,yp,yp15423,,pfs072,,,,,,false
soep-core,yp,yp15424,,pfs073,,,,,,false
soep-core,yp,yp15425,,pfs081,,,,,,false
soep-core,yp,yp15426,,pfs082,,,,,,false
soep-core,yp,yp15427,,pfs083,,,,,,false
soep-core,yp,yp15428,,pfs091,,,,,,false
soep-core,yp,yp15429,,pfs092,,,,,,false
soep-core,yp,yp15430,,pfs093,,,,,,false
soep-core,yp,yp15431,,pfs121,,,,,,false
soep-core,yp,yp15432,,pfs122,,,,,,false
soep-core,yp,yp15433,,pfs123,,,,,,false
soep-core,yp,yp15434,,pfs101,,,,,,false
soep-core,yp,yp15435,,pfs102,,,,,,false
soep-core,yp,yp15436,,pfs103,,,,,,false
soep-core,yp,yp15437,,pfsno,,,,,,false
soep-core,yp,yp15501,,pzule1,,,,,,false
soep-core,yp,yp15502,,pzule3,,,,,,false
soep-core,yp,yp15503,,pzule2,,,,,,false
soep-core,yp,yp16,,paus1,,,,,,false
soep-core,yp,yp1701,,paus2,,,,,,false
soep-core,yp,yp1702,,paus3,,,,,,false
soep-core,yp,yp1703,,paus3a,,,,,,false
soep-core,yp,yp1704,,paus4,,,,,,false
soep-core,yp,yp1705,,paus5,,,,,,false
soep-core,yp,yp1706,,pauska,,,,,,false
soep-core,yp,yp1801,,pfrei01,,,,,,false
soep-core,yp,yp1802,,pfrei02,,,,,,false
soep-core,yp,yp1803,,pfrei03,,,,,,false
soep-core,yp,yp1804,,pfrei18,,,,,,false
soep-core,yp,yp1805,,pfrei04,,,,,,false
soep-core,yp,yp1806,,pfrei05,,,,,,false
soep-core,yp,yp1807,,pfrei06,,,,,,false
soep-core,yp,yp1808,,pfrei07,,,,,,false
soep-core,yp,yp1809,,pfrei08,,,,,,false
soep-core,yp,yp1810,,pfrei09,,,,,,false
soep-core,yp,yp1811,,pfrei10,,,,,,false
soep-core,yp,yp1812,,pfrei11,,,,,,false
soep-core,yp,yp1813,,pfrei12,,,,,,false
soep-core,yp,yp1814,,pfrei13,,,,,,false
soep-core,yp,yp1815,,pfz3,,,,,,false
soep-core,yp,yp1816,,pfrei15,,,,,,false
soep-core,yp,yp1817,,pfrei16,,,,,,false
soep-core,yp,yp1818,,pfrei17,,,,,,false
soep-core,yp,yp19,,perw,,,,,,false
soep-core,yp,yp20,,pnerw02,,,,,,false
soep-core,yp,yp21,,pnerw03,,,,,,false
soep-core,yp,yp22,,pnerw04,,,,,,false
soep-core,yp,yp23,,pnerw01,,,,,,false
soep-core,yp,yp2401,,pnerw07,,,,,,false
soep-core,yp,yp2402,,pnerw08,,,,,,false
soep-core,yp,yp25,,pnerw14,,,,,,false
soep-core,yp,yp26,,pnerw09,,,,,,false
soep-core,yp,yp27,,pnerw10,,,,,,false
soep-core,yp,yp2801,,pverm1,,,,,,false
soep-core,yp,yp2802,,pverm2,,,,,,false
soep-core,yp,yp29,,pwexl1,,,,,,false
soep-core,yp,yp3001,,pwexl2,,,,,,false
soep-core,yp,yp3002,,pwexl3,,,,,,false
soep-core,yp,yp3003,,pwexlka,,,,,,false
soep-core,yp,yp3101,,pwexl4,,,,,,false
soep-core,yp,yp3102,,pwexl5,,,,,,false
soep-core,yp,yp32,,psuch1,,,,,,false
soep-core,yp,yp33,,psuch2,,,,,,false
soep-core,yp,yp3401,,pverm3,,,,,,false
soep-core,yp,yp3402,,pverm4,,,,,,false
soep-core,yp,yp35_is88,,_634_p_oap,,,,,,false
soep-core,yp,yp35_klas,,_633_p_oap,,,,,,false
soep-core,yp,yp36,,pberja,,,,,,false
soep-core,yp,yp37,,pberaus,,,,,,false
soep-core,yp,yp3801,,peinar1,,,,,,false
soep-core,yp,yp3802,,peinar2,,,,,,false
soep-core,yp,yp3803,,peinar3,,,,,,false
soep-core,yp,yp3804,,peinka,,,,,,false
soep-core,yp,yp39,,poed,,,,,,false
soep-core,yp,yp40_nace,,_1293_p_jcl,,,,,,false
soep-core,yp,yp41,,pgesunt,,,,,,false
soep-core,yp,yp4201,,pseitm,,,,,,false
soep-core,yp,yp4202,,pseitj,,,,,,false
soep-core,yp,yp43,,pzaf,,,,,,false
soep-core,yp,yp44,,pbefr1,,,,,,false
soep-core,yp,yp45,,pbefr2,,,,,,false
soep-core,yp,yp4601,,parb,,,,,,false
soep-core,yp,yp4602,,_243_p_ocs,,,,,,false
soep-core,yp,yp4602a,,psst1,,,,,,false
soep-core,yp,yp4602b,,psst2,,,,,,false
soep-core,yp,yp4602c,,psst3,,,,,,false
soep-core,yp,yp4602d,,psst4,,,,,,false
soep-core,yp,yp4603,,pazubi,,,,,,false
soep-core,yp,yp4604,,pang,,,,,,false
soep-core,yp,yp4605,,pamt,,,,,,false
soep-core,yp,yp4606,,pberka,,,,,,false
soep-core,yp,yp47,,pleist1,,,,,,false
soep-core,yp,yp4801,,pleist2,,,,,,false
soep-core,yp,yp4802,,pleist3,,,,,,false
soep-core,yp,yp4803,,pleist4,,,,,,false
soep-core,yp,yp4804,,pleist5,,,,,,false
soep-core,yp,yp49,,pzahl,,,,,,false
soep-core,yp,yp50,,pverl,,,,,,false
soep-core,yp,yp51,,pwohn2,,,,,,false
soep-core,yp,yp52,,pwohn1,,,,,,false
soep-core,yp,yp53,,pwohn3,,,,,,false
soep-core,yp,yp5401,,pwohn4,,,,,,false
soep-core,yp,yp5402,,pwohn5,,,,,,false
soep-core,yp,yp55,,paz14,,,,,,false
soep-core,yp,yp5601,,paz01,,,,,,false
soep-core,yp,yp5602,,paz02,,,,,,false
soep-core,yp,yp5701,,paz03,,,,,,false
soep-core,yp,yp5702,,paz04,,,,,,false
soep-core,yp,yp5801,,paz05,,,,,,false
soep-core,yp,yp5802,,paz06,,,,,,false
soep-core,yp,yp5803,,paz07,,,,,,false
soep-core,yp,yp5901,,paz08,,,,,,false
soep-core,yp,yp5902,,paz09,,,,,,false
soep-core,yp,yp60,,paz10,,,,,,false
soep-core,yp,yp61,,paz11,,,,,,false
soep-core,yp,yp62,,paz12,,,,,,false
soep-core,yp,yp6301,,palt1,,,,,,false
soep-core,yp,yp6302,,palt2,,,,,,false
soep-core,yp,yp64,,pustd1,,,,,,false
soep-core,yp,yp6501,,pustd2,,,,,,false
soep-core,yp,yp6502,,pustd3,,,,,,false
soep-core,yp,yp66,,pustd4,,,,,,false
soep-core,yp,yp6701,,pustd5,,,,,,false
soep-core,yp,yp6702,,pustd6,,,,,,false
soep-core,yp,yp6703,,pustd7,,,,,,false
soep-core,yp,yp6801,,pbrut,,,,,,false
soep-core,yp,yp6802,,pnett,,,,,,false
soep-core,yp,yp6901,,pson01,,,,,,false
soep-core,yp,yp6902,,pson02,,,,,,false
soep-core,yp,yp6903,,pson03,,,,,,false
soep-core,yp,yp6904,,pson04,,,,,,false
soep-core,yp,yp6905,,pson05,,,,,,false
soep-core,yp,yp6906,,pson06,,,,,,false
soep-core,yp,yp6907,,pson07,,,,,,false
soep-core,yp,yp7001,,pson08,,,,,,false
soep-core,yp,yp7002,,pson09,,,,,,false
soep-core,yp,yp7003,,pson10,,,,,,false
soep-core,yp,yp7004,,pson11,,,,,,false
soep-core,yp,yp7005,,pson12,,,,,,false
soep-core,yp,yp7006,,pson13,,,,,,false
soep-core,yp,yp7007,,pson14,,,,,,false
soep-core,yp,yp7101,,pjob01,,,,,,false
soep-core,yp,yp7102,,pjob02,,,,,,false
soep-core,yp,yp7103,,pjob03,,,,,,false
soep-core,yp,yp7104,,pjobno,,,,,,false
soep-core,yp,yp72_is88n,,_650_p_sef,,,,,,false
soep-core,yp,yp72_klasn,,_631_p_oap,,,,,,false
soep-core,yp,yp73,,pjob12,,,,,,false
soep-core,yp,yp74,,pjob13,,,,,,false
soep-core,yp,yp75,,pjob14,,,,,,false
soep-core,yp,yp76,,pjob15,,,,,,false
soep-core,yp,yp7701,,pek01,,,,,,false
soep-core,yp,yp7702,,pek011,,,,,,false
soep-core,yp,yp7703,,pek02,,,,,,false
soep-core,yp,yp7704,,pek021,,,,,,false
soep-core,yp,yp7705,,pek03,,,,,,false
soep-core,yp,yp7706,,pek031,,,,,,false
soep-core,yp,yp7707,,pek04,,,,,,false
soep-core,yp,yp7708,,pek05,,,,,,false
soep-core,yp,yp7709,,pek051,,,,,,false
soep-core,yp,yp7710,,pek06,,,,,,false
soep-core,yp,yp7711,,pek061,,,,,,false
soep-core,yp,yp7712,,pek07,,,,,,false
soep-core,yp,yp7713,,pek071,,,,,,false
soep-core,yp,yp7714,,pek08,,,,,,false
soep-core,yp,yp7715,,pek081,,,,,,false
soep-core,yp,yp7716,,pek09,,,,,,false
soep-core,yp,yp7717,,pek091,,,,,,false
soep-core,yp,yp7718,,pek10,,,,,,false
soep-core,yp,yp7719,,pek101,,,,,,false
soep-core,yp,yp7720,,pek11,,,,,,false
soep-core,yp,yp7721,,pek111,,,,,,false
soep-core,yp,yp7722,,pekno,,,,,,false
soep-core,yp,yp7801,,pwich1,,,,,,false
soep-core,yp,yp7802,,pwich2,,,,,,false
soep-core,yp,yp7803,,pwich3,,,,,,false
soep-core,yp,yp7804,,pwich4,,,,,,false
soep-core,yp,yp7805,,pwich5,,,,,,false
soep-core,yp,yp7806,,pwich6,,,,,,false
soep-core,yp,yp7807,,pwich7,,,,,,false
soep-core,yp,yp7808,,pwich8,,,,,,false
soep-core,yp,yp7809,,pwich9,,,,,,false
soep-core,yp,yp7901,,psti1,,,,,,false
soep-core,yp,yp7902,,psti2,,,,,,false
soep-core,yp,yp7903,,psti3,,,,,,false
soep-core,yp,yp7904,,psti4,,,,,,false
soep-core,yp,yp80,,pwb01,,,,,,false
soep-core,yp,yp8101,,pwb12,,,,,,false
soep-core,yp,yp8102,,pwb13,,,,,,false
soep-core,yp,yp8103,,pwb14,,,,,,false
soep-core,yp,yp82,,pwb15,,,,,,false
soep-core,yp,yp83a101,,pwb161,,,,,,false
soep-core,yp,yp83a102,,pwb162,,,,,,false
soep-core,yp,yp83a103,,pwb163,,,,,,false
soep-core,yp,yp83a201,,pwb171,,,,,,false
soep-core,yp,yp83a202,,pwb172,,,,,,false
soep-core,yp,yp83a203,,pwb173,,,,,,false
soep-core,yp,yp83b101,,pwb181,,,,,,false
soep-core,yp,yp83b102,,pwb182,,,,,,false
soep-core,yp,yp83b103,,pwb183,,,,,,false
soep-core,yp,yp83b201,,pwb191,,,,,,false
soep-core,yp,yp83b202,,pwb192,,,,,,false
soep-core,yp,yp83b203,,pwb193,,,,,,false
soep-core,yp,yp83b301,,pwb201,,,,,,false
soep-core,yp,yp83b302,,pwb202,,,,,,false
soep-core,yp,yp83b303,,pwb203,,,,,,false
soep-core,yp,yp83c101,,pwb211,,,,,,false
soep-core,yp,yp83c102,,pwb212,,,,,,false
soep-core,yp,yp83c103,,pwb213,,,,,,false
soep-core,yp,yp83c201,,pwb221,,,,,,false
soep-core,yp,yp83c202,,pwb222,,,,,,false
soep-core,yp,yp83c203,,pwb223,,,,,,false
soep-core,yp,yp83d101,,pwb231,,,,,,false
soep-core,yp,yp83d102,,pwb232,,,,,,false
soep-core,yp,yp83d103,,pwb233,,,,,,false
soep-core,yp,yp83d201,,pwb241,,,,,,false
soep-core,yp,yp83d202,,pwb242,,,,,,false
soep-core,yp,yp83d203,,pwb243,,,,,,false
soep-core,yp,yp83d301,,pwb251,,,,,,false
soep-core,yp,yp83d302,,pwb252,,,,,,false
soep-core,yp,yp83d303,,pwb253,,,,,,false
soep-core,yp,yp83d401,,pwb261,,,,,,false
soep-core,yp,yp83d402,,pwb262,,,,,,false
soep-core,yp,yp83d403,,pwb263,,,,,,false
soep-core,yp,yp83d501,,pwb271,,,,,,false
soep-core,yp,yp83d502,,pwb272,,,,,,false
soep-core,yp,yp83d503,,pwb273,,,,,,false
soep-core,yp,yp83e101,,pwb281,,,,,,false
soep-core,yp,yp83e102,,pwb282,,,,,,false
soep-core,yp,yp83e103,,pwb283,,,,,,false
soep-core,yp,yp83f101,,pwb291,,,,,,false
soep-core,yp,yp83f102,,pwb292,,,,,,false
soep-core,yp,yp83f103,,pwb293,,,,,,false
soep-core,yp,yp83f201,,pwb301,,,,,,false
soep-core,yp,yp83f202,,pwb302,,,,,,false
soep-core,yp,yp83f203,,pwb303,,,,,,false
soep-core,yp,yp83g101,,pwb311,,,,,,false
soep-core,yp,yp83g102,,pwb312,,,,,,false
soep-core,yp,yp83g103,,pwb313,,,,,,false
soep-core,yp,yp83h101,,pwb321,,,,,,false
soep-core,yp,yp83h102,,pwb322,,,,,,false
soep-core,yp,yp83h103,,pwb323,,,,,,false
soep-core,yp,yp83j101,,pwb331,,,,,,false
soep-core,yp,yp83j102,,pwb332,,,,,,false
soep-core,yp,yp83j103,,pwb333,,,,,,false
soep-core,yp,yp83k101,,pwb341,,,,,,false
soep-core,yp,yp83k102,,pwb342,,,,,,false
soep-core,yp,yp83k103,,pwb343,,,,,,false
soep-core,yp,yp83l101,,pwb351,,,,,,false
soep-core,yp,yp83l102,,pwb352,,,,,,false
soep-core,yp,yp83l103,,pwb353,,,,,,false
